Date,SPY
2001-05-18,129.1675033569336
2001-05-21,130.6199951171875
2001-05-22,131.61750030517578
2001-05-23,130.1500015258789
2001-05-24,129.41250228881836
2001-05-25,128.83749961853027
2001-05-29,127.63750267028809
2001-05-30,125.99499893188477
2001-05-31,125.85000038146974
2001-06-01,126.28750038146973
2001-06-04,126.91250038146973
2001-06-05,128.1974983215332
2001-06-06,128.18750190734863
2001-06-07,127.64750289916992
2001-06-08,127.17749977111816
2001-06-11,126.30249977111816
2001-06-12,125.3799991607666
2001-06-13,125.55000114440918
2001-06-14,123.0575008392334
2001-06-15,121.39000129699707
2001-06-18,121.56500244140625
2001-06-19,121.98749923706055
2001-06-20,121.89500045776367
2001-06-21,123.125
2001-06-22,123.02249908447266
2001-06-25,122.48500061035156
2001-06-26,121.35250091552734
2001-06-27,121.5575008392334
2001-06-28,122.50500106811523
2001-06-29,122.91750144958496
2001-07-02,123.46750068664551
2001-07-03,123.8075008392334
2001-07-05,122.51500129699707
2001-07-06,120.22500038146973
2001-07-09,119.73249816894531
2001-07-10,119.35000038146973
2001-07-11,118.11499786376953
2001-07-12,120.36750030517578
2001-07-13,121.5049991607666
2001-07-16,121.26249885559082
2001-07-17,120.95499801635742
2001-07-18,120.81749916076662
2001-07-19,121.99750137329102
2001-07-20,121.33749961853027
2001-07-23,120.39499855041504
2001-07-24,118.1875
2001-07-25,118.48999977111816
2001-07-26,119.70499801635742
2001-07-27,120.72500038146973
2001-07-30,120.92250061035156
2001-07-31,121.45750045776367
2001-08-01,122.08250045776367
2001-08-02,122.7450008392334
2001-08-03,121.89000129699707
2001-08-06,120.81500053405762
2001-08-07,120.5374984741211
2001-08-08,119.56000137329102
2001-08-09,118.60249900817871
2001-08-10,118.8174991607666
2001-08-13,119.39499855041504
2001-08-14,119.63999938964844
2001-08-15,118.79000091552734
2001-08-16,118.05000114440918
2001-08-17,117.07000160217285
2001-08-20,117.27000236511229
2001-08-21,116.9900016784668
2001-08-22,116.74499893188477
2001-08-23,116.89249801635742
2001-08-24,118.02499771118164
2001-08-27,118.6849994659424
2001-08-28,117.48250007629393
2001-08-29,116.2549991607666
2001-08-30,113.98749923706055
2001-08-31,113.86249923706055
2001-09-04,114.20249938964845
2001-09-05,113.3849983215332
2001-09-06,111.87249946594238
2001-09-07,109.65499877929688
2001-09-10,108.94999885559082
2001-09-17,102.92500114440918
2001-09-18,104.26000213623045
2001-09-19,102.27749824523926
2001-09-20,99.86999893188477
2001-09-21,96.08749961853027
2001-09-24,100.15999984741211
2001-09-25,101.10000038146973
2001-09-26,101.64249992370605
2001-09-27,101.45249938964844
2001-09-28,104.88500213623047
2001-10-01,103.82999992370605
2001-10-02,104.70250129699707
2001-10-03,106.04499816894531
2001-10-04,107.86250114440918
2001-10-05,106.90500068664551
2001-10-08,106.49250030517578
2001-10-09,106.22999954223633
2001-10-10,107.04750061035156
2001-10-11,109.54999923706055
2001-10-12,108.96000099182129
2001-10-15,108.85999870300293
2001-10-16,109.83749961853027
2001-10-17,109.38000106811523
2001-10-18,107.53750038146973
2001-10-19,107.06750106811523
2001-10-22,108.38750076293945
2001-10-23,109.38249969482422
2001-10-24,108.81750106811523
2001-10-25,108.83999824523926
2001-10-26,110.43249893188477
2001-10-29,108.90250015258789
2001-10-30,106.6924991607666
2001-10-31,106.59000205993652
2001-11-01,107.45499992370607
2001-11-02,108.73500061035156
2001-11-05,110.45999908447266
2001-11-06,111.27000045776367
2001-11-07,112.19499969482422
2001-11-08,112.86250114440918
2001-11-09,112.34250068664551
2001-11-12,111.42000007629395
2001-11-13,113.9300022125244
2001-11-14,114.73500061035156
2001-11-15,114.5875015258789
2001-11-16,114.48500061035156
2001-11-19,115.24749755859375
2001-11-20,115.15250205993652
2001-11-21,114.18000030517578
2001-11-23,114.86750030517578
2001-11-26,115.77249908447266
2001-11-27,115.51000022888184
2001-11-28,114.12499809265137
2001-11-29,114.11250114440918
2001-11-30,114.34500122070312
2001-12-03,113.52750205993652
2001-12-04,114.46500015258789
2001-12-05,116.64249992370605
2001-12-06,117.38749885559082
2001-12-07,116.56249809265137
2001-12-10,115.24249839782715
2001-12-11,114.66750144958496
2001-12-12,114.18000030517578
2001-12-13,112.81249809265138
2001-12-14,112.73749923706053
2001-12-17,113.63750076293945
2001-12-18,114.77499961853027
2001-12-19,114.94999885559082
2001-12-20,115.12500190734863
2001-12-21,114.81249809265137
2001-12-24,114.8025016784668
2001-12-26,115.21750068664551
2001-12-27,115.67250061035156
2001-12-28,116.23999977111816
2001-12-31,115.26750183105469
2002-01-02,115.04999923706055
2002-01-03,116.24499893188477
2002-01-04,117.33000183105469
2002-01-07,117.2599983215332
2002-01-08,116.58499908447266
2002-01-09,116.34249877929688
2002-01-10,115.85500144958495
2002-01-11,115.53249931335449
2002-01-14,114.41749954223633
2002-01-15,114.74750137329102
2002-01-16,113.5525016784668
2002-01-17,113.76749992370605
2002-01-18,113.16749954223633
2002-01-22,113.01749992370605
2002-01-23,112.85750007629395
2002-01-24,113.69750022888184
2002-01-25,113.47250175476074
2002-01-28,113.71750068664551
2002-01-29,112.07749938964844
2002-01-30,111.01250076293945
2002-01-31,112.56250190734863
2002-02-01,112.80249977111816
2002-02-04,110.93750190734863
2002-02-05,109.39749908447266
2002-02-06,109.0374984741211
2002-02-07,108.64999961853027
2002-02-08,109.4424991607666
2002-02-11,110.73750114440918
2002-02-12,110.9474983215332
2002-02-13,111.90999984741211
2002-02-14,112.28249931335449
2002-02-15,111.49749946594238
2002-02-19,109.45250129699707
2002-02-20,109.51249885559082
2002-02-21,109.28000068664551
2002-02-22,108.95000076293945
2002-02-25,110.67499732971191
2002-02-26,111.35750007629395
2002-02-27,111.78000068664551
2002-02-28,111.69000053405762
2002-03-01,112.70499992370605
2002-03-04,114.82250022888184
2002-03-05,115.52000045776367
2002-03-06,116.01749992370605
2002-03-07,116.73250007629395
2002-03-08,117.1875
2002-03-11,117.11499977111816
2002-03-12,116.61499977111816
2002-03-13,116.26499938964844
2002-03-14,115.99499893188477
2002-03-15,116.36750030517578
2002-03-18,116.85749816894531
2002-03-19,117.32749938964844
2002-03-20,115.8775005340576
2002-03-21,115.15250205993652
2002-03-22,115.29500007629395
2002-03-25,114.34000015258789
2002-03-26,114.06999778747559
2002-03-27,114.34250068664551
2002-03-28,114.93999862670898
2002-04-01,114.35000038146973
2002-04-02,114.15999984741211
2002-04-03,113.38000106811523
2002-04-04,112.72500038146973
2002-04-05,112.92250061035155
2002-04-08,112.12750053405762
2002-04-09,112.60750007629395
2002-04-10,112.78499984741211
2002-04-11,111.75749969482422
2002-04-12,111.03249931335449
2002-04-15,111.0625
2002-04-16,112.47249794006349
2002-04-17,113.15499877929688
2002-04-18,112.4950008392334
2002-04-19,112.96999740600586
2002-04-22,111.6624984741211
2002-04-23,110.81499862670898
2002-04-24,110.29500007629395
2002-04-25,109.28499984741211
2002-04-26,108.6200008392334
2002-04-29,107.42000007629395
2002-04-30,107.53999900817871
2002-05-01,108.30000114440918
2002-05-02,108.88750076293945
2002-05-03,108.03499984741211
2002-05-06,106.60249900817871
2002-05-07,105.60499954223633
2002-05-08,108.0525016784668
2002-05-09,108.27000045776367
2002-05-10,106.83500099182129
2002-05-13,106.95750045776367
2002-05-14,109.8025016784668
2002-05-15,109.87250137329102
2002-05-16,109.96750068664551
2002-05-17,110.72750091552734
2002-05-20,110.1299991607666
2002-05-21,109.40250015258789
2002-05-22,108.57000160217285
2002-05-23,109.55000114440918
2002-05-24,109.3700008392334
2002-05-28,108.43249893188477
2002-05-29,107.51749992370605
2002-05-30,106.7400016784668
2002-05-31,107.50749969482422
2002-06-03,105.79749870300293
2002-06-04,104.38249969482422
2002-06-05,105.14499855041504
2002-06-06,104.4375
2002-06-07,102.68999862670898
2002-06-10,103.61499786376953
2002-06-11,103.09000015258789
2002-06-12,101.96999931335449
2002-06-13,102.0049991607666
2002-06-14,100.4424991607666
2002-06-17,103.05749893188477
2002-06-18,104.34249877929688
2002-06-19,103.17249870300293
2002-06-20,101.8700008392334
2002-06-21,99.84000015258789
2002-06-24,99.0875015258789
2002-06-25,99.07250022888184
2002-06-26,96.56500053405762
2002-06-27,98.49749946594238
2002-06-28,99.39499855041504
2002-07-01,98.22500038146973
2002-07-02,95.94999885559082
2002-07-03,94.92250061035156
2002-07-05,98.06999969482422
2002-07-08,98.57749938964844
2002-07-09,96.67000007629395
2002-07-10,94.0575008392334
2002-07-11,92.07500076293945
2002-07-12,92.64749908447266
2002-07-15,91.0674991607666
2002-07-16,90.98250007629395
2002-07-17,91.5625
2002-07-18,89.33749961853027
2002-07-19,85.83000183105469
2002-07-22,83.41499900817871
2002-07-23,81.37249946594238
2002-07-24,81.41250038146973
2002-07-25,83.92999839782715
2002-07-26,84.9950008392334
2002-07-29,88.72749900817871
2002-07-30,90.09500122070312
2002-07-31,90.61250114440918
2002-08-01,89.83499908447266
2002-08-02,87.45500183105469
2002-08-05,85.18499946594238
2002-08-06,86.20750045776367
2002-08-07,87.55999946594238
2002-08-08,89.5674991607666
2002-08-09,90.67000007629395
2002-08-12,90.35750007629395
2002-08-13,89.85750198364258
2002-08-14,90.47249794006348
2002-08-15,93.13249778747559
2002-08-16,93.03000068664551
2002-08-19,94.42749977111816
2002-08-20,94.5575008392334
2002-08-21,95.03999900817871
2002-08-22,96.09749984741211
2002-08-23,95.22750091552734
2002-08-26,94.82750129699707
2002-08-27,94.90250015258789
2002-08-28,92.66749954223633
2002-08-29,91.8174991607666
2002-08-30,92.0625
2002-09-03,89.54000091552734
2002-09-04,89.11499977111816
2002-09-05,88.54999923706055
2002-09-06,89.91499900817871
2002-09-09,89.97750091552734
2002-09-10,91.29499816894531
2002-09-11,92.00749969482422
2002-09-12,90.00749778747559
2002-09-13,89.12750053405762
2002-09-16,89.38749885559082
2002-09-17,89.41500091552734
2002-09-18,87.18499946594238
2002-09-19,85.54749870300293
2002-09-20,84.6299991607666
2002-09-23,83.51500129699707
2002-09-24,82.5625
2002-09-25,83.63249969482422
2002-09-26,85.29249954223633
2002-09-27,84.03249931335449
2002-09-30,81.87250137329102
2002-10-01,83.84749984741211
2002-10-02,83.99250030517578
2002-10-03,82.99999809265137
2002-10-04,81.5250015258789
2002-10-07,79.73499870300293
2002-10-08,79.92249870300293
2002-10-09,78.6674976348877
2002-10-10,79.17749977111816
2002-10-11,83.20250129699707
2002-10-14,83.92999839782715
2002-10-15,87.81499862670898
2002-10-16,86.92000198364258
2002-10-17,88.57250022888184
2002-10-18,88.08250045776367
2002-10-21,89.09000015258789
2002-10-22,89.27499961853027
2002-10-23,89.2299976348877
2002-10-24,89.52750015258789
2002-10-25,89.18499946594238
2002-10-28,90.22500038146973
2002-10-29,88.53499984741211
2002-10-30,89.07500076293945
2002-10-31,89.16750144958496
2002-11-01,89.37249946594238
2002-11-04,91.69250106811522
2002-11-05,91.39999771118164
2002-11-06,92.34500122070312
2002-11-07,91.30500030517578
2002-11-08,90.3174991607666
2002-11-11,88.78250122070312
2002-11-12,88.98000144958496
2002-11-13,88.63999938964844
2002-11-14,90.38750076293945
2002-11-15,90.72500038146973
2002-11-18,91.28250122070312
2002-11-19,90.30999946594238
2002-11-20,91.18000030517578
2002-11-21,93.32749938964844
2002-11-22,93.60999870300293
2002-11-25,93.48500061035156
2002-11-26,92.45999908447267
2002-11-27,93.46999931335449
2002-11-29,94.375
2002-12-02,94.71750068664551
2002-12-03,92.96750068664551
2002-12-04,92.1974983215332
2002-12-05,92.01500129699707
2002-12-06,91.07500076293945
2002-12-09,90.37750053405762
2002-12-10,90.39499855041504
2002-12-11,90.7450008392334
2002-12-12,90.91499710083008
2002-12-13,89.75
2002-12-16,90.73000144958496
2002-12-17,91.17499923706055
2002-12-18,89.9625015258789
2002-12-19,89.45249938964844
2002-12-20,89.5774974822998
2002-12-23,89.84749794006348
2002-12-24,89.51249885559082
2002-12-26,89.6349983215332
2002-12-27,88.25249862670898
2002-12-30,87.89750099182129
2002-12-31,87.94000053405762
2003-01-02,89.94000053405762
2003-01-03,91.03499984741211
2003-01-06,92.21499824523926
2003-01-07,92.80000114440918
2003-01-08,91.76000022888184
2003-01-09,92.30500030517578
2003-01-10,92.61249923706055
2003-01-13,93.21750068664551
2003-01-14,93.06500244140624
2003-01-15,92.85500144958496
2003-01-16,92.2249984741211
2003-01-17,91.0250015258789
2003-01-21,89.99749946594238
2003-01-22,88.68499946594238
2003-01-23,88.6974983215332
2003-01-24,87.45499801635742
2003-01-27,85.5575008392334
2003-01-28,85.74749946594238
2003-01-29,85.96249961853027
2003-01-30,85.625
2003-01-31,85.14249992370605
2003-02-03,86.27499961853027
2003-02-04,85.18499946594238
2003-02-05,85.40500068664551
2003-02-06,84.34000015258789
2003-02-07,84.07250022888184
2003-02-10,83.5625
2003-02-11,83.87750053405762
2003-02-12,82.74250030517578
2003-02-13,82.04000091552734
2003-02-14,83.13500022888184
2003-02-18,85.08749961853027
2003-02-19,85.0625
2003-02-20,84.75250053405762
2003-02-21,84.68999862670898
2003-02-24,84.32999992370605
2003-02-25,83.53249931335449
2003-02-26,83.71749877929688
2003-02-27,83.98749923706055
2003-02-28,84.69000244140625
2003-03-03,84.71249961853027
2003-03-04,83.34000015258789
2003-03-05,82.98999977111816
2003-03-06,82.90250015258789
2003-03-07,82.58749961853027
2003-03-10,81.96999931335449
2003-03-11,81.1200008392334
2003-03-12,80.4799976348877
2003-03-13,82.8700008392334
2003-03-14,84.11249732971191
2003-03-17,85.10249900817871
2003-03-18,87.01749992370605
2003-03-19,87.52000045776367
2003-03-20,87.60499954223633
2003-03-21,89.06999969482422
2003-03-24,87.29999923706055
2003-03-25,87.23999977111816
2003-03-26,87.32250022888184
2003-03-27,86.80000114440918
2003-03-28,86.67749977111816
2003-03-31,85.26999855041504
2003-04-01,85.64750099182129
2003-04-02,87.98250007629395
2003-04-03,88.30249977111816
2003-04-04,88.21500015258789
2003-04-07,89.30249977111816
2003-04-08,88.2125015258789
2003-04-09,87.81499862670898
2003-04-10,86.98499870300293
2003-04-11,87.71750068664551
2003-04-14,88.10499954223633
2003-04-15,89.20499801635742
2003-04-16,89.0625
2003-04-17,88.94250106811523
2003-04-21,89.6825008392334
2003-04-22,90.22249794006348
2003-04-23,91.84749984741211
2003-04-24,91.48250007629395
2003-04-25,90.75500106811523
2003-04-28,91.1800022125244
2003-04-29,92.11250114440918
2003-04-30,91.95000267028809
2003-05-01,91.76250076293945
2003-05-02,92.43249893188477
2003-05-05,93.19499969482422
2003-05-06,93.58250045776367
2003-05-07,93.47999954223633
2003-05-08,92.64499855041504
2003-05-09,93.24250221252441
2003-05-12,94.19499969482422
2003-05-13,94.67000007629395
2003-05-14,94.6875
2003-05-15,94.89500045776367
2003-05-16,94.8675003051758
2003-05-19,93.38750076293945
2003-05-20,92.4749984741211
2003-05-21,92.38750076293945
2003-05-22,93.3125
2003-05-23,93.60250091552734
2003-05-27,94.40250015258789
2003-05-28,95.85499954223633
2003-05-29,95.79999923706055
2003-05-30,96.37499809265137
2003-06-02,97.49999809265137
2003-06-03,97.39749908447266
2003-06-04,98.43500137329102
2003-06-05,99.03750038146973
2003-06-06,100.04750061035156
2003-06-09,98.47249794006348
2003-06-10,98.79000091552734
2003-06-11,99.64000129699707
2003-06-12,100.47000122070312
2003-06-13,99.96749877929688
2003-06-16,100.78000068664551
2003-06-17,101.78500175476074
2003-06-18,101.5
2003-06-19,100.80749893188477
2003-06-20,99.9375
2003-06-23,98.86249923706056
2003-06-24,98.46249771118164
2003-06-25,98.25749969482422
2003-06-26,98.13000106811523
2003-06-27,98.29500198364258
2003-06-30,97.99749946594238
2003-07-01,97.76499938964844
2003-07-02,99.2249984741211
2003-07-03,98.88999938964844
2003-07-07,100.22500038146973
2003-07-08,100.77750015258789
2003-07-09,100.73250007629395
2003-07-10,99.45249938964844
2003-07-11,99.86749839782715
2003-07-14,101.06999969482422
2003-07-15,100.82499885559082
2003-07-16,100.20750045776369
2003-07-17,98.92250061035156
2003-07-18,99.19750022888184
2003-07-21,98.76749801635742
2003-07-22,98.79750061035156
2003-07-23,99.04499816894531
2003-07-24,99.29749870300293
2003-07-25,99.30500221252441
2003-07-28,100.22000122070312
2003-07-29,99.6200008392334
2003-07-30,99.36000061035156
2003-07-31,99.86250114440918
2003-08-01,98.86750030517578
2003-08-04,98.20499992370605
2003-08-05,97.48250007629395
2003-08-06,97.03750038146973
2003-08-07,97.5
2003-08-08,98.22750091552734
2003-08-11,98.44750022888184
2003-08-12,99.0674991607666
2003-08-13,99.30999946594238
2003-08-14,99.15249824523926
2003-08-15,99.47250175476074
2003-08-18,100.1875
2003-08-19,100.62250137329102
2003-08-20,100.44750022888184
2003-08-21,100.93499946594238
2003-08-22,100.76749992370605
2003-08-25,99.9375
2003-08-26,99.70750045776367
2003-08-27,100.03000068664551
2003-08-28,100.45500183105469
2003-08-29,101.00250244140625
2003-09-02,102.0925006866455
2003-09-03,103.21749877929688
2003-09-04,103.20500183105469
2003-09-05,102.9300022125244
2003-09-08,103.38249969482422
2003-09-09,103.12750053405762
2003-09-10,102.21000099182129
2003-09-11,102.23999977111816
2003-09-12,102.08749961853027
2003-09-15,102.2974967956543
2003-09-16,102.90500068664551
2003-09-17,103.42500114440918
2003-09-18,103.96749877929688
2003-09-19,103.98499870300293
2003-09-22,102.59749984741211
2003-09-23,102.79500007629395
2003-09-24,102.13000106811523
2003-09-25,100.9424991607666
2003-09-26,100.22500038146973
2003-09-29,100.50250053405762
2003-09-30,100.11000061035156
2003-10-01,101.17499923706055
2003-10-02,102.14249801635742
2003-10-03,103.60499954223633
2003-10-06,103.63249969482422
2003-10-07,103.68500137329103
2003-10-08,104.03250122070312
2003-10-09,104.55249977111816
2003-10-10,104.33749961853027
2003-10-13,104.85250091552734
2003-10-14,104.96500015258789
2003-10-15,105.34499931335449
2003-10-16,105.11750221252441
2003-10-17,104.83500099182129
2003-10-20,104.61750030517578
2003-10-21,104.81999969482422
2003-10-22,103.73750114440918
2003-10-23,103.25749778747559
2003-10-24,103.04250144958495
2003-10-27,103.70499801635742
2003-10-28,104.49750137329102
2003-10-29,104.8125
2003-10-30,105.4900016784668
2003-10-31,105.41500091552734
2003-11-03,106.01499938964844
2003-11-04,105.89999961853027
2003-11-05,105.54999923706055
2003-11-06,105.88500022888184
2003-11-07,106.13500022888184
2003-11-10,105.4424991607666
2003-11-11,105.09250068664551
2003-11-12,105.7975025177002
2003-11-13,106.17250061035156
2003-11-14,106.02499961853027
2003-11-17,104.75500106811523
2003-11-18,104.55749702453613
2003-11-19,104.42000007629395
2003-11-20,104.1924991607666
2003-11-21,104.10000038146973
2003-11-24,105.18499946594238
2003-11-25,105.89749908447266
2003-11-26,106.1574993133545
2003-11-28,106.39749908447266
2003-12-01,107.23250007629395
2003-12-02,107.38749885559082
2003-12-03,107.4900016784668
2003-12-04,107.35750007629395
2003-12-05,107.09750175476074
2003-12-08,107.15749931335449
2003-12-09,107.27750015258789
2003-12-10,106.61000061035156
2003-12-11,107.34499931335449
2003-12-12,107.92499923706055
2003-12-15,108.3700008392334
2003-12-16,107.96500015258789
2003-12-17,108.21500015258789
2003-12-18,109.09750175476074
2003-12-19,109.03750228881836
2003-12-22,109.22250175476074
2003-12-23,109.63500022888184
2003-12-24,109.61249923706055
2003-12-26,109.77999877929688
2003-12-29,110.57749938964844
2003-12-30,111.09749794006348
2003-12-31,111.21499824523926
2004-01-02,111.47250175476074
2004-01-05,112.05999946594238
2004-01-06,112.3600025177002
2004-01-07,112.5674991607666
2004-01-08,113.20249938964844
2004-01-09,112.74749946594238
2004-01-12,112.84500122070312
2004-01-13,112.65999984741211
2004-01-14,113.14750099182129
2004-01-15,113.49749946594238
2004-01-16,114.05249977111816
2004-01-20,114.29999923706055
2004-01-21,114.5625
2004-01-22,114.97500038146971
2004-01-23,114.6875
2004-01-26,115.14249992370605
2004-01-27,115.39500045776367
2004-01-28,114.14250183105469
2004-01-29,113.36249923706055
2004-01-30,113.45249938964844
2004-02-02,113.86750030517578
2004-02-03,113.77499961853027
2004-02-04,113.14000129699707
2004-02-05,113.16749954223633
2004-02-06,113.94249725341798
2004-02-09,114.57750129699707
2004-02-10,114.63249969482422
2004-02-11,115.36999893188477
2004-02-12,115.86750030517578
2004-02-13,115.4749984741211
2004-02-17,116.05499839782715
2004-02-18,115.95249938964844
2004-02-19,115.75250053405762
2004-02-20,115.05999946594238
2004-02-23,114.80999946594238
2004-02-24,114.16999816894531
2004-02-25,114.67749977111816
2004-02-26,114.79500007629395
2004-02-27,115.14499855041502
2004-03-01,115.79500007629395
2004-03-02,115.90500259399414
2004-03-03,115.4325008392334
2004-03-04,115.83249855041504
2004-03-05,116.00749778747559
2004-03-08,115.70750045776367
2004-03-09,114.76249885559082
2004-03-10,113.65749931335449
2004-03-11,111.97249984741211
2004-03-12,112.1500015258789
2004-03-15,111.67999839782715
2004-03-16,111.61749839782715
2004-03-17,112.64500045776367
2004-03-18,112.74249839782715
2004-03-19,111.77000045776367
2004-03-22,109.96500015258789
2004-03-23,109.86750030517578
2004-03-24,109.53000068664551
2004-03-25,110.54250144958496
2004-03-26,111.14500045776367
2004-03-29,112.13499832153319
2004-03-30,112.64000129699707
2004-03-31,112.96749877929688
2004-04-01,113.44250106811523
2004-04-02,114.54749870300293
2004-04-05,114.88749885559082
2004-04-06,114.88250160217285
2004-04-07,114.66749954223633
2004-04-08,114.73250198364258
2004-04-12,114.76250076293945
2004-04-13,114.19750022888184
2004-04-14,113.04750061035156
2004-04-15,113.13749885559082
2004-04-16,113.560001373291
2004-04-19,113.6599998474121
2004-04-20,113.02499961853027
2004-04-21,112.42249870300294
2004-04-22,113.46000099182129
2004-04-23,114.28499984741211
2004-04-26,114.30999946594238
2004-04-27,114.40250205993652
2004-04-28,113.30500030517578
2004-04-29,112.25750160217285
2004-04-30,111.60249900817871
2004-05-03,111.79000091552734
2004-05-04,112.3075008392334
2004-05-05,112.57750129699707
2004-05-06,111.8549976348877
2004-05-07,110.84250068664551
2004-05-10,109.09500122070312
2004-05-11,109.64750099182129
2004-05-12,109.65499877929688
2004-05-13,110.04749870300293
2004-05-14,109.99999809265137
2004-05-17,108.97500038146973
2004-05-18,109.60250091552733
2004-05-19,110.02499961853027
2004-05-20,109.49500083923341
2004-05-21,109.95000076293945
2004-05-24,110.30999946594238
2004-05-25,110.83250045776367
2004-05-26,111.92500114440918
2004-05-27,112.625
2004-05-28,112.70750045776367
2004-06-01,112.47500038146973
2004-06-02,113.02499961853027
2004-06-03,112.53999900817871
2004-06-04,113.06250190734863
2004-06-07,114.08999824523927
2004-06-08,114.57999992370607
2004-06-09,114.18000030517578
2004-06-10,114.16749954223633
2004-06-14,113.44000053405762
2004-06-15,113.96999931335449
2004-06-16,113.9749984741211
2004-06-17,113.77000045776367
2004-06-18,113.57499885559082
2004-06-21,113.55499839782715
2004-06-22,113.36249732971191
2004-06-23,114.15499877929688
2004-06-24,114.53499984741211
2004-06-25,114.21750068664551
2004-06-28,113.99749946594238
2004-06-29,113.75999832153322
2004-06-30,114.26000022888184
2004-07-01,113.54250144958496
2004-07-02,112.98250007629395
2004-07-06,112.08499908447266
2004-07-07,112.08749961853027
2004-07-08,111.6924991607666
2004-07-09,111.69250106811523
2004-07-12,111.58499908447266
2004-07-13,111.8499984741211
2004-07-14,111.57250022888184
2004-07-15,111.28750038146973
2004-07-16,111.09749984741211
2004-07-19,110.48499870300293
2004-07-20,111.07999992370605
2004-07-21,110.72749900817871
2004-07-22,109.5999984741211
2004-07-23,109.2450008392334
2004-07-26,108.89500045776367
2004-07-27,109.47500038146973
2004-07-28,109.65250015258789
2004-07-29,110.4950008392334
2004-07-30,110.53999900817871
2004-08-02,110.66750144958496
2004-08-03,110.59000015258789
2004-08-04,110.11999893188477
2004-08-05,109.33499908447266
2004-08-06,107.26499938964844
2004-08-09,107.09250068664551
2004-08-10,107.84000015258789
2004-08-11,107.81750106811523
2004-08-12,107.30999946594238
2004-08-13,107.05749893188477
2004-08-16,107.79500007629395
2004-08-17,108.86750030517578
2004-08-18,109.30249786376953
2004-08-19,109.67999839782715
2004-08-20,110.0575008392334
2004-08-23,110.39249992370605
2004-08-24,110.39249992370605
2004-08-25,110.64999961853027
2004-08-26,111.05499839782715
2004-08-27,111.33249855041504
2004-08-30,110.8849983215332
2004-08-31,110.75750160217285
2004-09-01,111.09749984741211
2004-09-02,111.93999862670898
2004-09-03,112.32000160217285
2004-09-07,112.71249961853027
2004-09-08,112.64249992370605
2004-09-09,112.48999977111816
2004-09-10,112.73249816894531
2004-09-13,113.37249946594238
2004-09-14,113.46000289916991
2004-09-15,113.03500175476074
2004-09-16,113.04000091552734
2004-09-17,113.03750038146973
2004-09-20,112.60249900817871
2004-09-21,112.93000030517578
2004-09-22,112.01000022888184
2004-09-23,111.29999732971193
2004-09-24,111.37249946594238
2004-09-27,110.90749931335449
2004-09-28,111.02750205993652
2004-09-29,111.4749984741211
2004-09-30,111.63750267028809
2004-10-01,112.94250106811523
2004-10-04,114.04500007629395
2004-10-05,113.86250114440918
2004-10-06,114.20249938964844
2004-10-07,113.89749908447266
2004-10-08,112.94499969482422
2004-10-11,112.85249900817871
2004-10-12,112.375
2004-10-13,112.23250007629395
2004-10-14,111.20750045776367
2004-10-15,111.14749908447266
2004-10-18,111.29249954223633
2004-10-19,111.39499855041504
2004-10-20,110.36749839782715
2004-10-21,110.88999938964844
2004-10-22,110.57250022888184
2004-10-25,109.77000045776367
2004-10-26,110.7874984741211
2004-10-27,112.11999893188477
2004-10-28,113.01249885559082
2004-10-29,113.21500015258789
2004-11-01,113.52749824523927
2004-11-02,113.75250053405762
2004-11-03,114.90250015258789
2004-11-04,115.67000007629395
2004-11-05,117.11499977111816
2004-11-08,117.01000213623047
2004-11-09,117.05500030517578
2004-11-10,117.08500099182129
2004-11-11,117.56500053405762
2004-11-12,118.36000061035156
2004-11-15,118.5575008392334
2004-11-16,118.09500122070312
2004-11-17,118.54000091552734
2004-11-18,118.57500076293945
2004-11-19,117.99499893188477
2004-11-22,117.57500076293945
2004-11-23,117.93000221252441
2004-11-24,118.33749961853027
2004-11-26,118.53500175476074
2004-11-29,118.27250099182129
2004-11-30,117.9424991607666
2004-12-01,118.74750137329102
2004-12-02,119.32750129699707
2004-12-03,119.4474983215332
2004-12-06,119.2249984741211
2004-12-07,118.8125
2004-12-08,118.45750045776367
2004-12-09,118.63500022888184
2004-12-10,119.16499900817871
2004-12-13,119.97000122070312
2004-12-14,120.52750015258789
2004-12-15,120.74999809265137
2004-12-16,120.70249938964844
2004-12-17,119.50750160217285
2004-12-20,119.67000007629395
2004-12-21,119.98250007629395
2004-12-22,120.61000061035155
2004-12-23,120.89500045776367
2004-12-27,120.86749839782715
2004-12-28,120.9375
2004-12-29,121.19750022888184
2004-12-30,121.28499984741211
2004-12-31,121.15750312805176
2005-01-03,120.88000106811523
2005-01-04,119.56750106811523
2005-01-05,118.5
2005-01-06,118.6150016784668
2005-01-07,118.69250106811523
2005-01-10,118.78499794006348
2005-01-11,118.38749885559082
2005-01-12,118.33249855041504
2005-01-13,118.12250137329102
2005-01-14,118.125
2005-01-18,118.77250099182129
2005-01-19,118.84499931335449
2005-01-20,117.71999931335449
2005-01-21,117.30500030517578
2005-01-24,116.83749961853027
2005-01-25,116.9950008392334
2005-01-26,117.29750061035156
2005-01-27,117.3375015258789
2005-01-28,117.27000045776367
2005-01-31,118.01749992370605
2005-02-01,118.58500099182129
2005-02-02,119.20499801635742
2005-02-03,118.9375
2005-02-04,119.66000175476074
2005-02-07,120.19999885559082
2005-02-08,120.27499961853027
2005-02-09,119.86749839782715
2005-02-10,119.67000007629395
2005-02-11,120.24249839782715
2005-02-14,120.6775016784668
