,ARE,AMT,AVB,BXP,CPT,CBRE,CCI,DLR,EQIX,EQR,ESS,EXR,FRT,PEAK,HST,INVH,IRM,KIM,MAA,PLD,PSA,O,REG,SBAC,SPG,UDR,VTR,VICI,WELL,WY
2014-10-09,76.6875,95.15999984741211,146.0800018310547,118.80249977111816,70.5,29.3125,80.96000099182129,63.640000343322754,203.6599998474121,64.02250003814697,182.0150032043457,53.09000015258789,121.44250106811523,37.48861503601074,21.40000009536743,0.0,32.83000087738037,22.65499973297119,67.33250045776367,37.90999984741211,169.78249740600586,41.23546504974365,55.597500801086426,110.3075008392334,168.84249877929688,27.93499994277954,73.32134437561035,0.0,65.00250053405762,31.972500324249268
2014-10-10,77.32749938964844,95.14500045776367,146.63249969482422,119.55749893188477,70.4225025177002,28.817500114440918,80.02250099182129,63.38249969482422,197.22750091552734,64.78750038146973,182.51250457763672,53.44999980926514,121.65999984741211,37.987250328063965,21.047500610351562,0.0,32.19249963760376,22.755000114440918,66.76250076293945,37.592498779296875,169.36499786376953,41.44864273071289,55.767499923706055,108.92000007629395,169.37250137329102,28.020000457763672,74.83156204223633,0.0,65.88750076293945,32.00250005722046
2014-10-13,77.92249870300293,93.84250068664551,146.9474983215332,119.53750038146973,70.48250198364258,28.164999961853027,79.00250244140625,63.21000003814697,194.1699981689453,65.38749885559082,183.11000442504883,53.50999927520752,120.8025016784668,38.3993616104126,20.52750015258789,0.0,31.740000247955322,22.727500438690186,66.70250129699707,37.30999946594238,168.76250076293945,41.279069900512695,55.59250068664551,107.03999900817871,168.26499938964844,28.0600004196167,75.20269393920898,0.0,66.68500137329102,32.1899995803833
2014-10-14,79.30999946594238,93.67499923706055,148.93499755859375,120.48749923706055,71.39749908447266,28.38249969482422,80.58500099182129,64.05749988555908,194.85250091552737,66.375,185.5099983215332,54.53999900817871,121.4124984741211,38.90482711791992,20.619999885559082,0.0,31.994999885559082,23.007500171661377,67.50250053405762,37.9399995803833,169.69249725341797,41.758721351623535,56.390000343322754,106.87249946594238,169.0199966430664,28.519999980926514,75.75082969665527,0.0,67.12249946594238,32.46999931335449
2014-10-15,79.67999839782715,92.19500160217285,149.56750106811523,119.72000122070312,71.68000030517578,28.237499713897705,79.59499931335449,63.85499954223633,193.3849983215332,66.62249946594238,186.71999740600586,54.83749866485595,122.2075023651123,38.93214988708496,20.602500438690186,0.0,31.844999313354492,22.947500228881836,67.65249824523926,38.06500053405762,169.60250091552734,42.11967086791992,56.5024995803833,105.90250015258789,167.4900016784668,28.917500019073486,75.2512264251709,0.0,67.34500122070312,32.09749984741211
2014-10-16,79.73250007629395,91.65500068664551,148.43249893188477,118.44500160217285,71.2549991607666,28.322500228881836,78.98250007629395,63.107500076293945,191.70000076293945,66.24250030517578,186.2349967956543,54.847500801086426,121.60000038146973,38.71812343597412,20.792500019073486,0.0,31.925000190734863,22.81500005722046,67.32499885559082,38.07499980926514,169.12249755859375,42.34738349914551,56.43249988555908,106.01499938964844,165.51000213623047,28.860000133514404,75.23695373535156,0.0,67.4275016784668,32.13749980926514
2014-10-17,80.3174991607666,93.16500091552734,148.8025016784668,118.95499992370605,71.52249717712402,28.947500228881836,80.37499809265137,63.714999198913574,201.32749938964844,66.14749908447266,187.09750366210938,55.24749946594238,122.3174991607666,38.7955379486084,21.389999866485596,0.0,32.33749961853027,22.924999713897705,67.6150016784668,38.80500030517578,170.86499786376953,42.5,56.80000019073486,107.88500213623047,167.30749893188477,28.762500286102295,75.71942329406738,0.0,67.21499824523926,32.81500053405762
2014-10-20,80.35750007629395,93.56749725341797,149.70000076293945,120.22750091552734,71.88500022888184,29.21250009536743,81.5,64.88500022888184,204.32250213623047,66.52499961853027,188.127498626709,55.16250038146973,122.79250144958496,38.88205814361572,21.677499771118164,0.0,32.69000053405762,22.954999923706055,68.20250129699707,39.27750015258789,172.21749877929688,42.48062038421631,56.94499969482422,108.96500015258789,169.3925018310547,28.812499523162842,76.40459060668945,0.0,67.45499992370605,33.04750061035156
2014-10-21,81.30249977111816,94.91499900817871,150.44250106811523,121.50000190734863,73.05000114440918,29.832499980926514,83.87249946594238,65.82500076293945,206.07250213623047,67.26250076293945,190.8925018310547,55.829999923706055,124.40999984741211,38.72039985656738,22.214999675750732,0.0,33.77999973297119,23.295000076293945,69.21249961853027,39.902499198913574,174.33749771118164,42.93846893310547,57.6924991607666,110.21749877929688,171.11999893188477,29.10249948501587,76.94415855407715,0.0,67.92250061035156,33.54750061035156
2014-10-22,81.88999938964844,95.42500114440918,151.19499969482422,122.12250137329102,73.65499877929688,30.164999961853027,84.1299991607666,66.29500007629395,203.7300033569336,67.57999992370605,192.4800033569336,56.420000076293945,126.03249740600586,38.78415298461914,22.40250015258789,0.0,34.4375,23.567500114440918,69.61749839782715,40.124999046325684,176.15750122070312,43.2582368850708,58.1850004196167,110.64750099182129,172.24250030517578,29.227499961853027,77.00982093811035,0.0,68.20500183105469,33.515000343322754
2014-10-23,82.42249870300293,95.71750068664551,151.71249771118164,122.05999946594238,74.35249900817871,30.447499752044678,84.06999969482422,66.35000038146973,197.16499710083008,67.89000129699707,193.55999755859375,56.53250026702881,127.27750015258789,38.87295055389404,22.529999256134033,0.0,34.66249942779541,23.804999828338627,69.8799991607666,40.232500076293945,176.83499908447266,43.53439903259277,58.55500030517578,110.67499923706055,172.1650047302246,29.52500009536743,77.29816055297852,0.0,68.55999946594238,33.64250087738037
2014-10-24,82.3075008392334,95.88749885559082,151.45000076293945,121.88749885559082,74.22750091552734,30.52500009536743,84.52249908447266,66.42500114440918,194.39749908447266,67.80500030517578,193.80499649047852,56.41250038146973,127.72999954223633,38.950364112854004,22.59000015258789,0.0,35.140000343322754,24.00250005722046,69.93500137329102,40.53499984741211,176.125,43.517441749572754,58.750000953674316,111.48749923706055,172.86999893188477,29.425000190734863,76.70720481872559,0.0,68.71000099182129,33.75
2014-10-27,82.28750038146973,95.78499794006348,151.89500427246094,122.33250045776367,74.34750175476074,30.52500009536743,84.50500106811523,66.85750007629395,193.25500106811523,67.83249855041504,194.61999893188477,56.35249996185303,128.58749961853027,39.25091075897217,22.710000038146973,0.0,35.222500801086426,24.079999446868896,69.98749923706055,40.66499900817871,177.39750289916992,43.720930099487305,58.93249988555908,111.49249839782715,173.66250228881836,29.432499885559082,76.7100601196289,0.0,69.06499862670898,33.894999504089355
2014-10-28,82.36499977111816,95.82250022888184,151.02499771118164,122.75000190734863,74.6825008392334,30.867499828338623,84.15500068664551,67.36250114440918,192.90249633789062,67.5,195.27999877929688,56.80000019073486,129.51749801635742,39.376138687133796,22.667499542236328,0.0,35.57499980926514,24.114999771118164,70.3174991607666,40.910000801086426,179.18000030517578,43.70639610290527,59.16499996185303,112.90999794006348,175.7150001525879,29.50250005722046,77.04693412780762,0.0,69.44999885559082,34.02500057220459
2014-10-29,81.98750114440918,95.68249893188477,152.0099983215332,124.45499801635741,75.00749969482422,30.984999656677246,83.19000053405762,67.09499931335449,192.6500015258789,67.73250007629395,195.61000061035156,56.63249969482422,129.98749923706055,39.285064697265625,22.927499771118164,0.0,35.6899995803833,24.302500247955322,69.95749855041504,40.95750045776367,179.63750076293945,44.183624267578125,59.22000026702881,112.77499961853027,176.1999969482422,29.477500438690186,76.9041919708252,0.0,69.28250122070312,33.422499656677246
2014-10-30,82.00249862670898,97.6200008392334,152.57250213623047,124.79749870300293,75.22999954223633,31.660000324249268,82.7299976348877,67.29750061035156,200.42250061035156,67.51000022888184,195.57249450683597,56.71749973297119,130.45499801635742,39.410292625427246,22.857499599456787,0.0,35.30500030517578,24.402499675750732,69.94750022888184,40.897499084472656,179.24500274658203,44.58817768096924,59.260000228881836,113.27499961853027,176.03999710083008,29.547499656677246,76.91561126708984,0.0,69.51250076293945,33.28000068664551
2014-10-31,82.78499984741211,98.71000099182129,154.9375,126.27499961853027,76.34000015258789,31.837499618530273,79.54000091552734,68.37750053405762,209.34499359130862,68.92000007629395,199.84499740600586,57.52250003814697,132.30500411987305,39.98178577423096,23.28249979019165,0.0,36.03250026702881,24.817500591278076,70.48250007629395,41.46249961853027,183.11750030517578,44.83769416809082,60.26249980926514,113.95000267028809,178.59500122070312,29.96999979019165,78.19458770751953,0.0,70.69499969482422,33.64750003814697
2014-11-03,83.35499954223633,96.41500091552734,157.09500122070312,127.76500129699707,77.37750244140625,32.1850004196167,78.94999885559082,68.10000038146973,209.65499877929688,69.91749954223633,202.3300018310547,58.38750076293945,133.89500427246094,39.99089241027832,23.262499809265137,0.0,36.37750053405762,25.137499809265137,71.28249931335449,41.77500057220459,185.25000381469727,45.10901165008545,61.107500076293945,112.15500068664551,181.04750061035156,30.50749969482422,78.29736137390137,0.0,71.18000030517578,34.107500076293945
2014-11-04,83.56000137329102,96.71249961853027,158.79750061035156,128.7849998474121,77.2874984741211,32.18249988555908,78.49250030517578,67.58499908447266,210.3000030517578,69.91250228881836,203.75249862670898,58.61500072479248,135.28750228881836,40.293715476989746,22.987499713897705,0.0,36.535000801086426,25.187499523162842,71.7450008392334,41.640000343322754,186.32999801635742,45.726744651794434,60.972500801086426,111.53500175476074,182.39500045776367,30.644999980926514,78.5914134979248,0.0,71.59000015258789,34.320000648498535
2014-11-05,83.41500091552734,97.26000213623047,158.56250381469727,128.91500091552734,77.09749984741211,32.14750099182129,79.04249954223633,68.02250099182129,212.0449981689453,69.91499900817871,203.54750061035156,58.61499881744385,135.52999877929688,40.43488121032715,22.94000005722046,0.0,36.39999961853027,25.152499675750732,71.77750015258789,41.59749984741211,186.52999877929688,45.97141456604004,62.519999504089355,110.56500053405762,182.55999755859375,30.667499542236328,78.75699424743652,0.0,71.85000038146973,34.40749931335449
2014-11-06,82.7450008392334,99.79750061035156,157.85499954223633,128.48250007629395,76.39500045776367,31.990000247955322,79.67000007629395,68.0875015258789,214.25,69.8174991607666,202.36750030517578,58.51249980926514,134.7974967956543,39.62887191772461,22.857500553131104,0.0,36.34500026702881,24.94000005722046,71.21750068664551,41.61500072479248,186.9275016784668,45.64680290222168,62.204999923706055,110.83999824523926,180.9099998474121,30.40999984741211,78.17745780944824,0.0,70.57250022888184,34.297499656677246
2014-11-07,82.43749809265137,99.53249931335449,157.09249877929688,127.65999984741211,75.73500061035156,31.804999828338623,79.66500091552734,67.60999870300293,214.57749938964844,69.38750076293945,200.89749908447266,58.25,133.59499740600586,39.32604789733887,22.744999408721924,0.0,37.37750053405762,24.760000705718994,70.77750015258789,41.50749969482422,186.3499984741211,45.41182231903076,61.67500019073486,113.26500129699707,180.07999801635742,30.24500036239624,77.73780822753906,0.0,70.52750205993652,34.28000068664551
2014-11-10,83.01000022888184,99.05000114440918,158.05499649047852,127.9424991607666,76.13749885559082,31.864999294281006,79.52000045776367,68.2750015258789,215.87750244140625,69.7249984741211,201.6750030517578,58.41749954223633,133.7675018310547,39.42167663574219,22.742499828338627,0.0,37.72999954223633,24.820000171661377,71.18499946594238,41.56500053405762,187.0349998474121,45.52567768096924,61.77000045776367,113.38000106811523,180.61000442504883,30.34500026702881,78.06611824035645,0.0,70.88249969482422,34.32499980926514
2014-11-11,83.57750129699707,99.4424991607666,158.26250076293945,127.92000198364258,76.35250282287598,32.27250003814697,79.79749870300293,68.46249961853027,220.04000091552734,70.23750114440918,202.20999908447266,58.5600004196167,134.32749938964844,39.47176647186279,22.78000020980835,0.0,37.65500068664551,24.862500190734863,71.53499984741211,41.63750076293945,187.59249877929688,45.46027088165283,62.135000228881836,112.84249877929688,181.1525001525879,30.5,78.20600509643555,0.0,70.88249969482422,34.339999198913574
2014-11-12,83.05500030517578,99.47750091552734,157.43499755859375,127.46500015258789,75.8125,32.63499927520752,79.80749893188477,68.40499877929688,221.09500122070312,69.55500030517578,201.4375,58.165000915527344,132.56750106811523,39.39435291290283,22.697500228881836,0.0,37.89999961853027,24.68000078201294,71.23250198364258,41.30999946594238,186.78000259399414,45.13081359863281,61.67250061035156,112.54999923706055,179.22750091552734,30.28249979019165,78.11750602722168,0.0,70.76999855041504,34.13249969482422
2014-11-13,83.12249946594238,99.92499923706055,157.7650032043457,127.24249839782715,75.89249992370605,32.75749969482422,80.53999900817871,68.71500015258789,222.50499725341797,69.75250053405762,201.09500122070312,58.202500343322754,132.12749862670898,39.8884334564209,22.7475004196167,0.0,38.21500015258789,24.735000133514404,71.25,41.15000057220459,186.82249450683594,44.83769416809082,61.50999927520752,113.12249946594238,178.9625015258789,30.257500171661377,78.78839683532715,0.0,71.06999969482422,34.03749942779541
2014-11-14,82.74750137329102,99.67499923706055,157.54249954223633,127.03249931335449,75.5049991607666,32.535000801086426,80.23249816894531,68.9375,221.60499954223633,69.64249992370605,200.1025047302246,58.14500045776367,131.75750350952148,39.760929107666016,22.672499656677246,0.0,38.04499912261963,24.59249973297119,71.13249969482422,40.920000076293945,186.29999923706055,44.49612522125244,61.079999923706055,112.89749908447266,178.55249786376953,30.070000648498535,78.65992736816406,0.0,71.09000015258789,33.94000053405762
2014-11-17,82.71750259399414,99.61000061035156,157.44250106811523,126.62249946594237,75.14750099182129,32.427499771118164,80.0825023651123,69.18500137329102,223.06000137329102,69.43249893188477,200.02000045776367,57.94250011444092,131.37249755859375,39.9863395690918,22.637500286102295,0.0,37.937500953674316,24.59999990463257,71.08749961853027,40.894999504089355,186.12499618530273,44.49127960205078,60.452500343322754,113.04500007629395,178.33499908447266,29.962499618530273,78.43153953552246,0.0,71.77750015258789,33.982500076293945
2014-11-18,82.97500038146973,100.16750144958496,157.90500259399414,127.15500068664551,75.51000022888184,32.827500343322754,80.19499969482422,68.95749855041504,224.66500091552734,69.82500076293945,201.00749969482422,57.98750019073486,132.06750106811523,40.19353485107422,22.68250036239624,0.0,37.782501220703125,24.839999675750732,71.97500038146973,41.23500061035156,186.6150016784668,44.75290775299072,60.46750068664551,114.2125015258789,178.91749954223633,30.08500051498413,78.67135047912598,0.0,72.28249931335449,34.22499942779541
2014-11-19,82.77750205993652,100.66749954223633,157.46999740600586,127.81000137329102,75.05749893188477,33.03750038146973,80.61499786376953,68.69500160217285,224.50749588012695,69.62250137329102,199.75,57.71000003814697,131.44250106811523,39.792805671691895,22.552500247955322,0.0,37.63749980926514,24.77999973297119,72.02250099182129,41.05749988555908,185.2675018310547,44.60998058319092,60.329999923706055,114.27750205993652,178.17499923706055,29.862500190734863,78.54573440551758,0.0,71.90250015258789,34.27999973297119
2014-11-20,81.79750061035156,100.66750144958496,156.81499862670898,127.10499954223633,74.76500129699707,32.86250019073486,80.97000122070312,68.45249938964844,223.10750198364258,69.32999992370605,198.0349998474121,56.9975004196167,130.44750213623047,39.296446800231934,22.53499984741211,0.0,37.53749942779541,24.63499927520752,71.60750198364258,40.84000015258789,183.86000061035153,44.479166984558105,60.02499961853027,115.11249923706055,177.4499969482422,29.617499828338623,78.15461921691895,0.0,71.51750183105469,34.12249946594238
2014-11-21,82.10499954223633,101.74250030517578,157.55999755859375,127.94499969482422,75.4375,33.38249969482422,81.6299991607666,68.89500045776367,224.10250091552734,70.0674991607666,199.92000198364258,57.61249923706055,130.7974967956543,39.70173072814942,22.84999942779541,0.0,37.88249969482422,24.8125,72.20750045776367,41.260000228881836,185.28999710083008,44.53488349914551,60.33500099182129,117.03750038146973,179.24750137329102,29.917500019073486,79.13954734802246,0.0,72.40500068664551,34.37249946594238
2014-11-24,83.26499938964844,102.35000228881836,157.9099998474121,128.52249908447266,75.97250175476074,33.68249988555908,82.04250144958496,69.18000030517578,223.50000381469727,70.22999954223633,201.02000427246094,58.17500019073486,131.14999771118164,39.883880615234375,22.817500114440918,0.0,37.859999656677246,24.960000038146973,72.68249893188477,41.45750045776367,185.87999725341797,44.808624267578125,60.61250019073486,117.35249900817871,178.76000213623047,30.15999984741211,79.5820484161377,0.0,72.60750007629395,34.67750072479248
2014-11-25,83.9424991607666,103.3499984741211,157.4025001525879,128.42499923706055,76.14249992370605,33.6274995803833,82.21999740600586,68.82999992370605,225.52499771118164,70.12749862670898,200.29999923706055,58.454999923706055,130.91749572753906,39.85655689239502,23.042500495910645,0.0,37.53750038146973,25.03499984741211,72.8849983215332,41.554999351501465,185.40249633789062,44.934593200683594,60.8125,118.8174991607666,178.94499969482422,30.22499942779541,79.98458290100098,0.0,72.5250015258789,35.03499984741211
2014-11-26,84.85499954223633,104.59249877929688,159.22750091552734,129.01749801635742,76.59749984741211,33.46750068664551,82.51249885559082,69.48000144958496,225.9900016784668,70.61000061035156,201.5425033569336,59.00250053405762,131.93500137329102,40.257286071777344,23.130000114440918,0.0,37.29500102996826,25.269999980926514,73.32250022888184,41.8149995803833,186.14500045776367,44.91279125213623,61.05500030517578,119.99749946594238,180.1525001525879,30.47249984741211,80.64690971374512,0.0,72.77999877929688,35.16499900817871
2014-11-28,85.98999977111816,105.32749938964844,161.1349983215332,129.80500030517578,76.86499977111816,33.71000003814697,82.89749908447266,70.32499885559082,226.78750228881836,71.06999969482422,203.18000030517578,59.632500648498535,133.30749893188477,40.7650260925293,23.28249979019165,0.0,37.89249897003174,25.515000343322754,73.6050033569336,42.214999198913574,188.1150016784668,45.150193214416504,61.702500343322754,121.30499839782715,181.4900016784668,30.80999994277954,81.63754653930664,0.0,73.54500007629395,35.167500495910645
2014-12-01,85.73999786376953,103.90749931335449,161.60750579833984,129.8424949645996,75.16500091552734,33.49250030517578,82.60000038146973,69.79500007629395,225.6374969482422,70.90250015258789,202.13750076293945,59.355000495910645,132.31000137329102,41.07468032836914,23.192500114440918,0.0,38.45500087738037,25.612499713897705,73.02000045776367,42.269999504089355,186.8574981689453,45.04360389709473,61.52499961853027,120.48250007629395,180.87000274658203,30.77999973297119,82.10289001464844,0.0,74.11750030517578,35.26250076293945
2014-12-02,86.02000045776367,101.75,161.71000289916992,130.56500244140625,73.69000053405762,33.18249988555908,80.39249801635742,69.0999984741211,224.4499969482422,70.83499908447266,201.85750198364258,59.2475004196167,131.89249801635742,41.20218563079834,23.260000228881836,0.0,38.85249996185303,25.547499656677246,72.33749961853027,42.41499996185303,186.05249786376953,44.915212631225586,61.59000015258789,117.43000030517578,180.98749923706055,30.774999618530273,82.29987525939941,0.0,74.41500091552734,35.26499938964844
2014-12-03,86.48000144958496,102.11249923706055,161.61750030517578,131.02499771118164,73.41749954223633,32.90000057220459,80.01750183105469,69.01749992370605,226.63000106811523,70.96750068664551,202.4550018310547,59.832499504089355,132.62499618530273,41.36612033843994,23.552500247955322,0.0,37.94499969482422,25.50749969482422,72.49250030517578,42.64999961853027,185.86750411987305,44.9515495300293,61.97999954223633,116.36749839782715,181.6599998474121,30.832499980926514,82.57679748535156,0.0,74.95000076293945,35.38000011444092
2014-12-04,87.33000183105469,101.60000038146973,161.82500076293945,131.24250030517578,73.66250228881836,32.88000011444092,79.95000076293945,68.61249923706055,228.92250061035156,71.11250114440918,202.50500106811523,59.829999923706055,132.5275001525879,41.4207649230957,23.520000457763672,0.0,37.39500045776367,25.449999809265137,72.44999885559082,42.44999980926514,185.07500076293945,44.80862522125244,62.61750030517578,115.97250175476074,181.63249588012695,30.72249984741211,82.69669914245605,0.0,75.04749870300293,35.269999504089355
2014-12-05,87.8499984741211,101.04249954223633,160.5974998474121,130.80750274658203,74.0674991607666,32.90750026702881,79.58250045776367,68.40749931335449,231.21249771118164,70.50500106811523,201.25500106811523,59.57499980926514,132.19750213623047,40.71265888214111,23.53000020980835,0.0,37.36500072479248,25.329999923706055,72.08749961853027,42.46000003814697,184.6074981689453,44.2344970703125,62.355000495910645,115.17250061035156,180.67749786376953,30.56500005722046,81.50907707214355,0.0,74.1825008392334,35.34000015258789
2014-12-08,88.72249794006348,100.78999900817871,162.10250091552734,131.9075050354004,74.84500122070312,32.99250030517578,79.43000030517578,68.95249938964844,229.54000091552734,71.10000038146973,203.34499740600586,59.635000228881836,132.7849998474121,40.644354820251465,23.58750009536743,0.0,37.28499984741211,25.477499961853027,72.49750137329102,42.78249931335449,185.30500030517578,44.14486503601074,62.914999008178704,114.01250076293945,182.1150016784668,30.80999994277954,81.72033882141113,0.0,74.49999809265137,35.839999198913574
2014-12-09,90.09499931335449,100.34749984741211,162.8125,132.20249938964844,74.6624984741211,33.21249961853027,78.76499938964844,69.02249908447266,227.99249649047852,71.8075008392334,203.9800033569336,59.59000015258789,132.64249801635742,40.819671630859375,23.514999866485596,0.0,37.035000801086426,25.362499713897705,72.97249984741211,42.70750045776367,185.12500381469727,44.011627197265625,62.93249988555908,112.6349983215332,181.6300010681152,31.002500534057617,82.0315170288086,0.0,75.13750076293945,35.96000003814697
2014-12-10,89.59749984741211,100.36499977111816,163.8849983215332,132.84250259399414,74.84749794006348,33.40999889373779,77.83499908447266,68.97250175476074,229.79999923706052,72.39250183105469,205.31000137329102,59.609999656677246,132.67250061035156,41.08834362030029,23.644999980926514,0.0,37.07500076293945,25.367499828338623,73.31999969482422,42.7524995803833,185.6425018310547,44.249030113220215,63.03999996185303,111.61749839782716,182.37750244140625,31.15499973297119,83.0192985534668,0.0,75.84749984741211,36.232500076293945
2014-12-11,89.35750007629395,100.19999885559082,164.56749725341797,132.6050033569336,74.76250076293945,33.40999889373779,77.11749839782715,67.60999870300293,231.8525047302246,72.56999969482422,206.0749969482422,59.135000228881836,132.79999923706055,41.32058334350586,23.792500019073486,0.0,37.222500801086426,25.437499523162842,73.8125,43.01249980926514,184.84500122070312,44.79651069641113,63.28750038146973,110.4375,182.98250198364258,31.422500133514404,83.92714309692383,0.0,76.4325008392334,36.13749980926514
2014-12-12,88.50749969482422,99.21249961853027,163.91749954223633,131.21749877929688,73.72749900817871,33.015000343322754,76.25250053405762,66.98999977111816,228.5275001525879,71.62249946594238,205.00500106811523,58.62249946594238,131.98749923706055,41.402549743652344,23.524999618530273,0.0,36.72499942779541,25.332499980926514,73.6349983215332,42.482500076293945,183.31750106811523,45.152615547180176,62.90999984741211,109.60750198364258,181.53750228881836,31.28749990463257,84.69224548339844,0.0,76.45250129699707,35.952500343322754
2014-12-15,87.39500045776367,98.1825008392334,162.68499755859375,129.99249649047852,72.66500091552734,32.96000099182129,75.88500022888184,65.82749938964844,224.81500244140625,70.74249839782715,202.6724967956543,57.96249961853027,130.6624984741211,41.04735851287842,23.355000019073486,0.0,36.86249923706055,25.21999979019165,72.84000015258789,41.71749973297119,181.3300018310547,45.11143493652344,62.2524995803833,110.23000144958496,180.58250427246094,30.817500114440918,84.01278877258301,0.0,75.74250030517578,35.7450008392334
2014-12-16,86.9849967956543,96.41500091552734,161.43999862670898,129.21500396728516,72.65999984741211,32.54999923706055,75.68499946594238,64.6775016784668,220.31499862670898,70.45999908447266,201.68999862670898,57.304999351501465,129.22250366210938,40.70810604095459,23.327500343322754,0.0,37.03499889373779,25.070000171661377,72.39000129699707,41.30000019073486,179.43500137329102,44.997578620910645,61.52000045776367,109.75,179.74749755859375,30.389999389648438,82.75665092468262,0.0,74.89249992370605,35.13500118255615
2014-12-17,87.80999946594238,96.48500061035156,163.7050018310547,130.55500030517578,73.89499855041504,32.65499973297119,75.10249900817871,65.01500129699707,222.02000045776367,71.46249771118164,203.32999801635742,58.05500030517578,131.02000045776367,40.89480781555176,23.62000036239624,0.0,37.984999656677246,25.15500020980835,73.23750114440918,41.97500038146973,181.13499450683594,45.62257766723633,62.447500228881836,110.25249862670898,181.43500137329102,30.7475004196167,83.12207412719727,0.0,75.67749977111816,34.94250011444092
2014-12-18,88.9375,98.13750076293945,165.8125,133.33499908447266,74.91750144958496,33.9424991607666,76.15250015258789,66.1450023651123,228.90249633789062,72.68500137329102,206.54000091552734,58.90500068664551,134.2125015258789,41.04052734375,23.945000171661377,0.0,39.624999046325684,25.43000030517578,74.43499946594238,42.59999942779541,184.44499969482422,46.38808059692383,63.984999656677246,113.08749961853027,184.56749725341797,31.13249969482422,82.59963607788086,0.0,76.32250022888184,35.31999969482422
2014-12-19,88.70999908447266,99.22999954223633,165.96000289916992,134.0,75.05249977111816,34.75749969482422,77.0575008392334,66.14250183105469,230.86750411987305,73.34250068664551,208.41500091552734,58.88750076293945,134.63750076293945,41.067851066589355,23.889999866485596,0.0,39.96000003814697,25.5625,74.56500053405762,42.49499988555908,185.45999908447266,46.82897186279297,64.11750030517578,113.33499908447266,184.66749954223633,31.112500190734863,82.16569519042969,0.0,76.27000045776367,35.834999084472656
2014-12-22,89.34250068664551,99.96500015258789,167.77249908447266,134.8400001525879,75.7874984741211,35.03999900817871,77.93000030517578,66.10250091552734,234.22750091552734,73.94750022888184,210.72500228881836,59.34500026702881,135.71999740600586,41.3091983795166,24.147499561309814,0.0,38.547499656677246,25.755000114440918,75.51000022888184,43.01499938964844,187.02249908447266,47.38614368438721,64.46000099182129,113.46000099182129,186.11000061035156,31.43499994277954,83.02501106262207,0.0,77.33250045776367,36.38249969482422
2014-12-23,89.83500099182129,100.85750007629395,168.8375015258789,136.0099983215332,76.26750183105469,35.0575008392334,78.94250106811523,66.3899974822998,233.6875,74.04500007629395,213.2324981689453,59.742499351501465,136.67999649047852,41.01093006134033,24.34749984741211,0.0,39.46500110626221,25.925000190734863,76.20500183105469,43.59000015258789,188.77250289916992,47.61143493652344,64.60000038146973,113.96999931335449,186.91249465942383,31.69000005722046,83.55315589904785,0.0,77.3499984741211,36.60249996185303
2014-12-24,89.43000221252441,100.84500122070312,167.47999954223633,135.95249557495117,75.79500007629395,34.952500343322754,79.2450008392334,66.28249931335449,233.16749954223633,73.5475025177002,211.875,59.48750019073486,136.59249877929688,40.28916263580322,24.3125,0.0,39.64500045776367,25.8725004196167,76.13500022888184,43.410000801086426,188.20999908447266,47.747093200683594,64.39750099182129,113.41999816894531,186.00500106811523,31.547499656677246,82.54824638366699,0.0,76.53499794006348,36.677499771118164
2014-12-26,89.7599983215332,100.75,167.3224983215332,135.39999771118164,75.52750015258789,35.00749969482422,79.12500190734863,66.55500030517578,233.68249893188477,73.47999954223633,211.2400016784668,59.492499351501465,136.49250411987305,40.25273132324219,24.295000076293945,0.0,39.80500030517578,25.807499885559082,76.05499839782715,43.41499900817871,187.89750289916992,47.882752418518066,64.48750114440918,113.09500122070312,185.25249862670898,31.547500133514404,82.44547271728516,0.0,76.625,36.72000026702881
2014-12-29,89.49249839782715,100.73999977111816,166.6750030517578,130.86249923706055,75.76749992370605,35.072500228881836,79.09749984741211,67.10999870300293,231.4824981689453,73.6775016784668,211.47750091552734,59.687500953674316,136.93000030517578,40.50546360015869,24.067500114440918,0.0,39.80749988555908,25.87000036239624,76.10499954223633,43.49000072479248,188.79999923706055,47.88033103942871,64.7125015258789,112.58500099182129,185.7324981689453,31.59000015258789,82.9365062713623,0.0,76.72500228881836,36.63499927520752
2014-12-30,89.68499946594238,100.42000007629395,166.72000122070312,131.00499725341797,75.09000015258789,34.92500114440918,78.91749954223633,67.18249893188477,229.5974998474121,73.27999877929688,210.10000228881836,59.94999980926514,136.5474967956543,40.65573787689209,24.15000009536743,0.0,39.70000076293945,25.76749992370606,76.06500053405762,43.582499504089355,189.06249618530273,47.6235466003418,64.94999885559082,111.85750007629395,185.86750411987305,31.582499504089355,83.30192947387695,0.0,76.87750053405762,36.519999504089355
2014-12-31,89.44250106811523,99.78999900817871,165.23999786376953,130.28000259399414,74.60750007629395,34.63999938964844,78.9749984741211,66.88250160217285,228.02249908447266,72.52999877929688,209.00500488281247,59.44999885559082,135.3275032043457,40.54417133331299,23.977500438690186,0.0,39.1825008392334,25.46999979019165,75.54500007629395,43.47249889373779,186.99500274658203,46.935561180114746,64.63000011444092,111.61000061035156,184.37500381469727,31.262500286102295,82.76236152648926,0.0,76.51499938964844,36.22249889373779
