,ADM,MO,BF.B,BG,CPB,CHD,CLX,KO,CL,CAG,STZ,COST,DG,DLTR,EL,GIS,HSY,HRL,K,KDP,KMB,KHC,KR,LW,MKC,TAP,MDLZ,MNST,PEP,PM,PG,SJM,SYY,TGT,TSN,WBA,WMT
2012-02-08,30.182499885559082,28.84999990463257,0.0,59.23750019073486,31.880000114440918,23.789999961853027,68.96749877929688,34.277499198913574,45.75749969482422,20.706225872039795,21.75749969482422,84.2924976348877,42.36750030517578,42.78749942779541,57.08749961853027,39.227500915527344,60.3125,14.56375002861023,50.64750003814697,38.357500076293945,68.81831359863281,0.0,11.849999904632568,0.0,25.297499656677246,43.8149995803833,38.51250076293945,17.8833327293396,66.73749923706055,77.61249923706055,63.644999504089355,78.91749954223633,29.34000015258789,52.44499969482422,19.119999885559082,33.297499656677246,61.69499969482422
2012-02-09,30.68000030517578,29.105000019073486,0.0,62.14750099182129,31.947499752044678,23.75624990463257,68.33249855041504,34.06124973297119,45.757500648498535,20.72568130493164,21.66249942779541,84.36749839782715,42.372498512268066,43.14875030517578,57.202500343322754,39.040000915527344,60.017499923706055,14.628750085830688,50.232500076293945,38.02000045776367,68.76318359375,0.0,11.836250066757202,0.0,25.297499656677246,43.78000068664551,38.63249969482422,17.962082862854004,64.46000003814697,79.1974983215332,63.8774995803833,78.96999931335449,29.485000610351562,52.61750030517578,19.102499961853027,33.795000076293945,61.820000648498535
2012-02-10,30.44499969482422,29.1274995803833,0.0,63.107500076293945,31.75,23.69374990463257,67.85499954223633,33.853750228881836,45.62125015258789,20.694552898406982,21.49250030517578,84.07749938964844,42.605000495910645,43.239999771118164,57.05250072479248,38.920000076293945,59.60249996185303,14.53125,49.89750003814697,38.13749980926514,68.62895393371582,0.0,11.796249866485596,0.0,25.18875026702881,43.407498359680176,38.510000228881836,17.933332443237305,63.97250175476074,80.1775016784668,63.7524995803833,78.76499938964844,29.34999990463257,52.3125,18.917500019073486,34.34749984741211,61.71750068664551
2012-02-13,30.822499752044678,29.262499809265137,0.0,63.9325008392334,31.647499561309814,23.84749984741211,68.06999969482422,34.19374942779541,45.797499656677246,20.819066524505615,21.625000476837158,84.06750106811523,42.39750003814697,43.64875030517578,55.94999980926514,39.27750015258789,59.80000019073486,14.49875020980835,50.05250072479248,38.56750011444092,68.85666275024414,0.0,11.821250200271606,0.0,25.27375030517578,43.60249996185303,38.5625,18.21483325958252,63.817501068115234,81.15250015258789,64.20499992370605,79.20499992370605,29.317500114440918,52.390000343322754,19.03000020980835,34.74499988555908,61.90250015258789
2012-02-14,30.919999599456787,29.214999675750732,0.0,64.80499935150146,31.602499961853027,23.768749713897705,68.10000038146973,34.30000019073486,45.81875038146973,20.776265144348145,21.542499542236328,83.74250030517578,42.0,43.9424991607666,54.95249938964844,39.59000015258789,60.142499923706055,14.453749895095825,50.09249973297119,38.8700008392334,68.62655639648438,0.0,11.872499942779541,0.0,25.19124984741211,43.84250068664551,38.47000026702881,18.302082538604736,63.577500343322754,81.38000106811523,64.28750038146973,79.23999977111816,29.25,52.260000228881836,18.94249963760376,34.609999656677246,62.040000915527344
2012-02-15,31.1875,29.244999885559082,0.0,65.91500091552734,31.889999866485596,23.80500030517578,68.16000175476074,34.38875102996826,46.05375003814697,20.949416637420654,21.512499809265137,83.81999969482422,42.38249969482422,44.048749923706055,55.554999351501465,39.72249984741211,60.665000915527344,14.509999752044678,52.72249984741211,40.44250011444092,68.32694244384766,0.0,11.90750002861023,0.0,25.206249713897705,44.09000015258789,38.39000129699707,18.09583282470703,63.23249912261963,81.66500091552734,64.67250061035156,78.90250015258789,29.212499618530273,52.0,18.887500286102295,34.08749961853027,62.027499198913574
2012-02-16,31.227499961853027,29.410000324249268,0.0,66.01499938964844,31.985000133514404,23.809999465942383,68.45499992370605,34.359999656677246,46.437499046325684,20.799610614776608,21.772500038146973,83.78000259399414,42.10749912261963,43.90000057220459,55.72500038146973,39.74249839782715,60.5625,14.521250009536743,52.65750026702881,39.9325008392334,68.52828407287598,0.0,11.894999742507935,0.0,25.139999866485596,45.27499961853027,38.38000011444092,17.744999885559082,62.989999771118164,81.78999900817871,65.00749969482422,71.73750114440918,29.15749979019165,51.922499656677246,18.97000026702881,34.08000087738037,61.92500019073486
2012-02-17,31.352499961853027,29.639999866485596,0.0,66.375,33.132500648498535,23.69249963760376,68.60249900817871,34.486249923706055,46.69749927520752,20.754863262176514,22.18499994277954,84.18000221252441,42.22000026702881,44.27624988555908,56.177499771118164,38.672499656677246,60.6875,14.610000133514404,52.47249984741211,39.80500030517578,68.69127464294434,0.0,11.984999895095825,0.0,25.324999809265137,45.21749973297119,38.089999198913574,17.729166507720947,62.58500003814697,82.0625,65.21000099182129,72.6825008392334,29.3774995803833,52.427499771118164,19.085000038146973,34.58749961853027,62.31999969482422
2012-02-21,31.34250020980835,29.65000009536743,0.0,66.86499977111816,32.97749900817871,23.69749927520752,68.18499946594238,34.40625,46.71125030517578,20.61478567123413,22.042499542236328,84.30000114440918,42.39250087738037,44.47875118255615,56.07499885559082,38.27750015258789,60.65499973297119,14.557499885559082,52.20000076293945,39.31999969482422,68.52588653564453,0.0,11.934999942779541,0.0,25.24375057220459,45.177499771118164,38.58250045776367,17.798333168029785,63.13749980926514,82.27999877929688,64.70749855041504,72.76750183105469,29.445000171661377,52.70750045776367,18.892500400543213,34.49499988555908,60.142499923706055
2012-02-22,31.399999141693115,29.647499561309814,0.0,67.04249954223633,32.99749946594238,23.62750005722046,67.58249855041504,34.4737491607666,46.51375102996826,20.41828727722168,21.84250020980835,84.27999877929688,41.644999504089355,43.23124980926514,56.16250133514404,38.45750045776367,60.08250045776367,14.525000095367432,52.214999198913574,38.87750053405762,68.45877265930176,0.0,11.84249997138977,0.0,25.06624984741211,44.61249923706055,38.22499942779541,18.109166145324707,63.13749980926514,82.17499923706055,64.38999938964844,72.31499862670898,29.355000019073486,52.72500038146973,18.732500076293945,34.24000072479248,59.11250019073486
2012-02-23,31.65999984741211,29.644999980926514,0.0,67.40999984741211,33.28499984741211,23.75125026702881,67.91500091552734,34.56124973297119,46.5912504196167,20.6167311668396,21.65250015258789,84.45999908447266,41.79750061035156,43.94124984741211,56.847500801086426,38.77499961853027,60.38749980926514,14.308749914169312,53.15999984741211,38.842498779296875,68.56184196472168,0.0,11.648750066757202,0.0,25.02874994277954,44.30250072479248,37.96500015258789,18.47166633605957,63.095001220703125,81.95249938964844,65.39749908447266,73.24499893188477,29.357500076293945,53.84749984741211,18.74749994277954,34.21000003814697,58.5600004196167
2012-02-24,31.88499927520752,29.855000019073486,0.0,67.75000190734863,33.697500228881836,23.87000036239624,67.93750190734863,34.58500003814697,46.67875099182129,20.86964988708496,21.602499961853027,84.60750007629395,41.89999866485596,43.93499946594238,57.0024995803833,38.36000061035156,60.84749984741211,14.303750038146973,52.98499870300293,38.69000053405762,68.7488021850586,0.0,11.700000047683716,0.0,25.102499961853027,44.204999923706055,37.9300012588501,18.41083288192749,63.282501220703125,82.72249984741211,66.7299976348877,74.12749862670898,29.34250020980835,55.02250003814697,18.96500015258789,33.9325008392334,58.7475004196167
2012-02-27,31.702499866485596,29.985000133514404,0.0,67.23249816894531,33.55749988555908,23.795000553131104,67.44499969482422,34.38000011444092,46.34999942779541,20.74319076538086,21.47000026702881,84.6299991607666,41.57499885559082,43.95000076293945,57.13999938964844,38.06750011444092,60.5674991607666,14.353749990463257,52.760000228881836,38.4375,68.74400901794434,0.0,11.828749895095825,0.0,25.136250495910645,43.90499973297119,37.78999996185303,18.914999961853027,63.32499980926514,82.88749885559082,66.60999870300293,74.54999923706055,29.119999885559082,55.08250045776367,19.06500005722046,33.562500953674316,58.55749988555908
2012-02-28,31.552500247955322,29.977500438690186,0.0,66.8125,33.347500801086426,23.885000228881836,67.58999824523926,34.46249961853027,46.36999988555908,20.63035011291504,21.65250015258789,85.18499946594238,41.885000228881836,44.226250648498535,58.082499504089355,37.97249984741211,59.977500915527344,14.299999952316284,52.480000495910645,38.265000343322754,69.10354995727539,0.0,11.913750171661377,0.0,25.28874969482422,43.97500038146973,38.007500648498535,19.115833282470703,63.39249897003174,83.49749946594238,67.00249862670898,74.71000099182129,29.24500036239624,55.64249897003174,19.154999732971188,33.43249988555908,58.70499897003173
2012-02-29,31.442500591278076,30.105000495910645,0.0,67.5099983215332,33.267499923706055,23.852500438690186,67.64999961853027,34.70500087738037,46.53375053405762,20.50194549560547,21.855000019073486,86.29500007629395,42.15250015258789,44.220001220703125,58.39750003814697,38.23750019073486,60.17500019073486,14.262500047683716,52.4424991607666,38.079999923706055,69.59252166748047,0.0,11.910000085830688,0.0,25.227500438690186,43.984999656677246,38.02999973297119,19.06583309173584,62.945000648498535,83.83499908447266,67.52750015258789,74.82499885559082,29.369999885559082,56.35999870300293,19.00749969482422,33.27999973297119,58.9925012588501
2012-03-01,31.50250005722046,30.075000286102295,0.0,67.34750175476074,33.202500343322754,23.93875026702881,67.68000030517578,34.85249996185303,46.49499988555908,20.371595859527588,22.260000228881836,86.29500198364258,42.56999969482422,44.8725004196167,58.542500495910645,38.214999198913574,60.94999980926514,14.200000047683716,52.3799991607666,38.24749946594238,69.46068954467773,0.0,12.232500076293945,0.0,25.230000019073486,43.650001525878906,38.04499912261963,19.10416603088379,62.772499084472656,83.74250221252441,67.06250190734863,75.5674991607666,29.34999990463257,56.614999771118164,18.94249963760376,32.84000110626221,59.05999946594238
2012-03-02,31.609999656677246,29.97749948501587,0.0,67.20500183105469,33.19999980926514,24.037500381469727,67.59749984741211,34.64500045776367,46.5024995803833,20.35408592224121,22.360000133514404,85.98750114440918,42.87750053405762,45.2762508392334,58.30999946594238,38.152499198913574,61.27250003814697,14.194999933242798,52.19000053405762,37.93249988555908,69.3887825012207,0.0,12.133749961853027,0.0,25.29499959945679,43.679999351501465,38.13999938964844,19.33916711807251,62.535000801086426,84.34000205993652,66.66749954223633,76.07499885559082,29.324999809265137,56.61000061035156,19.2475004196167,32.75999927520752,59.019999504089355
2012-03-05,31.59749937057495,30.1225004196167,0.0,67.04000091552734,33.09250068664551,24.045000076293945,67.74499893188477,34.57374954223633,46.60374927520752,20.422178268432617,22.179999828338623,86.78249931335449,43.01249980926514,45.71500015258789,58.522499084472656,38.39999961853027,61.17250061035156,14.218750238418579,52.09250068664551,37.72749996185303,69.5469799041748,0.0,12.003750085830688,0.0,25.40499973297119,43.452500343322754,38.3125,19.385000228881836,62.67500019073486,84.84749984741211,66.74749946594238,76.27000045776367,29.355000019073486,56.59749984741211,19.375,33.01749897003174,59.17500019073486
2012-03-06,30.802499771118164,30.137499809265137,0.0,65.50249862670898,32.82999897003174,23.84375,67.74250221252441,34.41374969482422,46.678749084472656,20.334630489349365,21.927500247955322,87.39749908447266,42.81999969482422,45.829999923706055,58.07249927520752,38.464999198913574,60.31500053405762,14.172499895095825,51.90750026702881,37.81750011444092,69.58532905578613,0.0,12.041249752044678,0.0,25.297500133514404,42.61250019073486,38.28250026702881,19.065833568572998,62.41749954223633,84.5674991607666,66.65749740600586,75.4375,29.359999656677246,56.385000228881836,19.25,32.937499046325684,58.9950008392334
2012-03-07,30.767499923706055,30.040000438690186,0.0,65.39249801635742,32.74749946594238,23.804999828338623,67.60249900817871,34.3725004196167,46.51875019073486,20.289883136749268,21.83750009536743,87.72999954223633,42.62249946594238,45.77250003814697,58.202500343322754,38.41749954223633,59.8125,14.177500247955322,51.83500003814697,37.732500076293945,68.67689514160156,0.0,12.018750190734863,0.0,25.273749828338623,42.15499973297119,37.82250118255615,18.874166011810303,62.46000099182129,83.94000053405762,66.72249984741211,75.11750030517578,29.46500015258789,56.527499198913574,19.362500190734863,32.90999984741211,59.48500061035156
2012-03-08,31.119999885559082,30.392499923706055,0.0,66.45250129699707,32.90000057220459,24.09000015258789,67.71999931335449,34.63124942779541,46.823750495910645,20.392995834350586,22.144999980926514,88.16250038146973,42.96000003814697,46.11500072479248,58.8149995803833,38.5600004196167,59.77999973297119,14.276250123977661,52.15499973297119,37.80000019073486,68.82310676574707,0.0,12.105000257492065,0.0,25.424999713897705,42.52999973297119,37.97999954223633,19.09541654586792,62.92500019073486,84.78250122070312,66.91999816894531,75.4124984741211,29.714999675750732,57.03249931335449,19.672500133514404,32.78999996185303,59.75250053405762
2012-03-09,31.144999980926514,30.464999675750732,0.0,66.51999855041504,32.8149995803833,24.30999994277954,67.77499961853027,34.74874973297119,46.89375019073486,20.361867427825928,22.317500114440918,88.92749786376953,43.81999969482422,46.40999984741211,58.922499656677246,38.51000118255615,59.605000495910645,14.31375002861023,52.359999656677246,37.91250038146973,68.86624908447266,0.0,12.181249856948853,0.0,25.447500228881836,42.74499988555908,37.90999984741211,19.6274995803833,63.08250045776367,84.85000038146973,66.9124984741211,75.37750053405762,29.825000286102295,57.53749942779541,19.75250005722046,33.14999961853027,59.98500156402588
2012-03-12,31.277499675750732,30.522500038146973,0.0,66.5,32.85249996185303,24.392499923706055,68.00250053405762,34.91374969482422,47.17750072479248,20.39883279800415,22.484999656677246,89.37249946594238,43.90999984741211,46.70249938964844,59.50749969482422,38.40999889373779,60.33500003814697,14.378750085830688,52.697500228881836,38.32749938964844,68.9932861328125,0.0,12.183749914169312,0.0,25.585000038146973,42.72749900817871,38.035000801086426,19.88499927520752,63.577500343322754,84.73250007629395,67.24749946594238,75.13999938964844,30.052500247955322,57.885000228881836,19.75499963760376,33.50250053405762,60.46000003814697
2012-03-13,31.820000648498535,30.020000457763672,0.0,67.29750061035156,32.88749980926514,24.524999618530273,68.40749931335449,34.945000648498535,47.4662504196167,20.48832654953003,22.662500381469723,89.76250076293945,43.795000076293945,46.8700008392334,61.0024995803833,38.547499656677246,60.71750068664551,14.456250190734863,52.78999996185303,38.82249927520752,69.71236991882324,0.0,12.147500038146973,0.0,25.788750171661377,42.88000011444092,38.420000076293945,20.05841636657715,64.33249855041504,85.20999908447266,67.80500030517578,75.89749908447266,30.144999980926514,58.239999771118164,19.827499866485596,33.44250011444092,60.882500648498535
2012-03-14,31.87999963760376,29.99250030517578,0.0,67.49499893188477,32.892499923706055,24.468749523162842,68.51250076293945,35.15000057220459,47.638750076293945,20.505836963653564,22.727500438690186,90.19750022888184,44.064998626708984,46.878750801086426,61.96500015258789,38.522499084472656,60.49749946594238,14.402499914169312,52.66499996185303,38.81500053405762,69.89693069458008,0.0,12.115000009536743,0.0,25.77750015258789,42.954999923706055,38.357500076293945,19.965749263763428,64.20999813079834,85.37499809265137,67.80500030517578,76.06249809265137,30.192500114440918,58.58749961853027,19.789999961853027,33.25250053405762,60.94000053405762
2012-03-15,31.702499866485596,29.947500228881836,0.0,67.57999992370605,32.952500343322754,24.36250066757202,68.59250068664551,35.089999198913574,47.596248626708984,20.583658218383793,22.65250015258789,91.0374984741211,44.927499771118164,46.90750026702881,62.97249984741211,38.519999504089355,60.369998931884766,14.31125020980835,52.66249942779541,38.320000648498535,69.82262802124023,0.0,12.15999984741211,0.0,25.758749961853027,42.91499996185303,38.18000030517578,19.834999561309814,64.07749843597412,85.625,67.66500091552734,77.0250015258789,29.892499923706055,58.55749988555908,19.700000286102295,33.510000228881836,61.03999900817871
2012-03-16,31.77500009536743,30.042500019073486,0.0,68.16749954223633,32.857500076293945,24.34375,68.46750068664551,35.109999656677246,47.56125068664551,20.649805545806885,22.74749994277954,90.8650016784668,44.947500228881836,46.73750019073486,63.13749885559082,38.88750171661377,60.142499923706055,14.360000133514404,52.73749923706055,38.427499771118164,69.86337471008301,0.0,12.196250200271606,0.0,25.933749675750732,43.01249980926514,38.375000953674316,19.868333339691162,64.34500122070312,85.87249946594238,67.51499938964844,77.875,29.642499923706055,58.572500228881836,19.817500114440918,34.07249927520752,61.1225004196167
2012-03-19,31.727500438690186,30.039999961853027,0.0,67.87249946594238,32.93000030517578,24.286250114440918,67.93999862670898,35.142499923706055,47.638750076293945,20.552528858184814,22.739999771118164,90.27750015258789,44.697500228881836,46.69374942779541,63.03250026702881,38.77500057220459,60.172499656677246,14.389999866485596,52.5625,38.545000076293945,69.88494873046875,0.0,12.113749980926514,0.0,25.893749713897705,43.132500648498535,38.36249923706055,19.859999656677246,64.54999923706055,86.05499839782715,67.17000007629395,78.11750030517578,29.522499561309814,58.26499938964844,19.77500057220459,34.02750015258789,60.665000915527344
2012-03-20,31.697500228881836,30.0649995803833,0.0,67.75749969482422,32.99749946594238,24.30750036239624,67.79249954223633,35.16499900817871,47.68499946594238,20.480545043945312,22.55500030517578,90.0575008392334,44.857500076293945,46.81374931335449,62.397499084472656,38.65749931335449,60.15750026702881,14.40250015258789,52.57999897003174,38.454999923706055,70.0263671875,0.0,12.03499984741211,0.0,25.871249675750732,43.042500495910645,38.30499839782715,19.983332633972168,64.89249992370605,86.2125015258789,67.1299991607666,78.53500175476074,29.642499923706055,57.94999885559082,19.642500400543213,33.852500915527344,60.52000045776367
2012-03-21,31.87000036239624,30.132500171661377,0.0,67.96500015258789,32.8725004196167,24.467500686645508,68.17499923706055,35.41875076293945,47.948750495910645,20.490272521972656,22.687499523162842,90.53999900817871,45.15499973297119,47.26249980926514,62.61750030517578,38.54249954223633,60.21750068664551,14.472500085830688,52.52999973297119,38.49749946594238,70.38350868225098,0.0,12.08875036239624,0.0,25.922500133514404,43.0649995803833,38.31750011444092,20.15833282470703,65.31750106811523,86.35499954223633,67.15749931335449,79.04750061035156,29.812499523162842,57.920000076293945,19.51249933242798,33.670000076293945,60.52500057220459
2012-03-22,31.727499961853027,30.102499961853027,0.0,67.29750061035156,32.7475004196167,24.485000133514404,68.10249900817871,35.61875057220459,48.027499198913574,20.406614780426025,23.05750036239624,90.47249984741211,46.10249996185303,47.416250228881836,62.40500068664551,38.58250045776367,60.09500026702881,14.454999923706055,52.43000030517578,38.61000061035156,70.30441284179688,0.0,12.042499780654907,0.0,25.916250228881836,43.19250011444092,38.21249961853027,20.15083360671997,65.27999877929688,86.46999931335449,67.30749893188477,79.10999870300293,29.802500247955322,57.69250011444092,19.385000228881836,33.39750003814697,60.47000026702881
2012-03-23,31.46250009536743,30.3774995803833,0.0,67.16999816894531,32.83500099182129,24.53749990463257,68.02750015258789,35.72249984741211,48.01249980926514,20.305447578430176,23.475000381469727,90.30499839782715,47.21000003814697,47.33500003814697,62.14750003814697,38.73249912261963,60.44999980926514,14.521250009536743,52.49499988555908,38.84749984741211,70.2708511352539,0.0,12.125,0.0,26.047500610351562,43.68000030517578,38.242499351501465,20.238758087158203,65.44750022888184,86.81750106811523,67.4375,79.83249855041504,29.8100004196167,58.045000076293945,19.44249963760376,33.48750019073486,60.65499973297119
2012-03-26,32.11500024795532,30.570000171661377,0.0,67.78500175476074,32.96749973297119,24.708750247955322,68.20000076293945,35.891249656677246,48.246249198913574,20.35603094100952,23.71000051498413,91.0149974822998,47.23750019073486,47.734999656677246,62.625,39.140000343322754,60.984999656677246,14.643749952316284,52.84000015258789,38.934998512268066,70.44343185424805,0.0,12.173749923706055,0.0,26.34500026702881,44.36250019073486,38.500000953674316,20.43499994277954,65.625,87.6875,67.52000045776367,80.29250144958496,29.96750020980835,58.579999923706055,19.539999961853027,34.03999996185303,61.045000076293945
2012-03-27,31.96500015258789,30.704999923706055,0.0,67.66250038146973,33.09749984741211,24.75250005722046,68.37500190734863,35.915000915527344,48.454999923706055,20.361867427825928,23.78000020980835,91.38999938964844,46.15499973297119,47.89500045776367,62.777499198913574,39.20000076293945,61.33500003814697,14.712500095367432,53.00999927520752,38.68249988555908,70.73106575012207,0.0,12.146250247955322,0.0,26.93625020980835,44.9950008392334,38.5,20.54624891281128,65.91500091552734,87.89999771118164,67.3375015258789,80.36249923706055,29.987500190734863,58.489999771118164,19.552499771118164,35.02250003814697,61.239999771118164
2012-03-28,31.5,30.52500009536743,0.0,67.19999885559082,33.05000114440918,24.64750051498413,68.3799991607666,36.167500495910645,48.111249923706055,20.424124717712402,23.692500114440918,90.86999893188477,45.60499954223633,47.46125030517578,62.28250026702881,39.08749961853027,61.047499656677246,14.699999809265137,53.21250057220459,38.63999938964844,70.68552207946777,0.0,12.12125015258789,0.0,27.108750343322754,45.08500099182129,38.04500102996826,20.578332901000977,65.87749862670898,87.17000007629395,67.14249992370605,80.8325023651123,29.874999523162842,58.36499881744385,19.472500324249268,34.570000648498535,61.19999980926514
2012-03-29,31.15250015258789,30.460000038146973,0.0,66.96999931335449,33.08500003814697,24.61250066757202,68.22249984741211,36.60249900817871,48.09250068664551,20.4143967628479,23.542500019073486,90.01250076293945,46.19999980926514,47.109999656677246,61.99749946594238,39.0600004196167,60.947500228881836,14.710000038146973,53.302499771118164,39.15250015258789,70.66155433654785,0.0,12.076250076293945,0.0,27.06374979019165,44.96249961853027,37.85749912261963,20.75474977493286,65.8549976348877,86.57500076293945,66.97500228881836,80.80999755859375,29.707499980926514,57.859999656677246,19.25749969482422,34.09500026702881,60.78999996185303
2012-03-30,31.545000076293945,30.77750015258789,0.0,68.0049991607666,33.624999046325684,24.69124984741211,68.6875,36.885000228881836,48.704999923706055,20.49805498123169,23.700000286102295,90.50000190734863,45.94499969482422,47.3462495803833,62.31750011444092,39.390000343322754,61.34500026702881,14.786249876022339,53.61250019073486,40.029998779296875,70.9611701965332,0.0,12.107499837875366,0.0,27.192500114440918,45.21000003814697,37.994998931884766,20.87416648864746,66.29249954223633,87.90250015258789,67.2125015258789,81.32250022888184,29.864999771118164,58.24250030517578,19.22499990463257,33.8125,61.152499198913574
2012-04-02,32.02000093460083,30.977499961853027,0.0,69.0825023651123,33.727500915527344,24.766250133514404,69.04999923706055,36.97624969482422,49.0287504196167,20.54280185699463,23.760000705718994,91.42749977111816,46.61249923706055,47.43000030517578,62.34500026702881,39.35499954223633,61.61500072479248,14.764999866485596,53.52999973297119,40.40250015258789,71.16011619567871,0.0,12.141249895095825,0.0,27.396250247955322,45.447500228881836,38.23750019073486,20.904999256134033,66.48999977111816,89.17749977111816,67.57749938964844,81.3125,29.90750026702881,58.27000045776367,19.325000286102295,33.98750019073486,61.22500133514404
2012-04-03,31.992499828338623,31.09999942779541,0.0,69.05000114440918,33.894999504089355,24.87750005722046,69.60249900817871,36.87125015258789,49.18375015258789,20.81128454208374,24.46000051498413,90.90250015258789,47.010000228881836,47.71750068664551,62.542500495910645,39.695000648498535,61.577500343322754,14.735000133514404,53.53000068664551,40.49499988555908,71.41658592224121,0.0,12.037499904632568,0.0,27.429999828338623,44.44499969482422,38.355000495910645,21.181666374206543,66.57250022888184,88.77000045776367,67.26499938964844,81.44000053405762,29.72499990463257,58.03499984741211,19.242499351501465,33.90499973297119,60.86000061035156
2012-04-04,31.585000038146973,31.112500190734863,0.0,68.06750106811523,33.679999351501465,24.821249961853027,69.26499938964844,36.69499969482422,48.90625,20.750973224639896,24.542500495910645,89.66250038146973,46.74499988555908,47.391249656677246,62.382500648498535,39.625,61.27999973297119,14.624999761581421,53.28250026702881,40.312499046325684,71.2751693725586,0.0,11.828750133514404,0.0,27.209999561309814,42.35000038146973,38.21249961853027,20.97416639328003,66.30749893188477,89.20499801635742,67.05999946594238,81.16749954223633,29.477499961853024,57.59000015258789,18.955000400543213,33.41499996185303,60.34999942779541
2012-04-05,31.34249973297119,31.190000534057617,0.0,68.32000160217285,33.53249931335449,24.81874990463257,68.8174991607666,36.66749954223633,48.94000053405762,20.618677139282227,22.0625,88.0825023651123,46.97749996185303,47.62625026702881,62.59499931335449,39.14999961853027,60.885000228881836,14.546249866485596,53.1299991607666,40.27250003814697,71.12176513671875,0.0,11.853750228881836,0.0,27.133750438690186,41.3125,38.02999973297119,20.9458327293396,66.02499961853027,88.77499961853027,67.13500022888184,81.10499954223633,29.47249984741211,58.00500011444092,18.864999771118164,33.05250072479248,60.40749931335449
2012-04-09,30.81500005722046,31.132500171661377,0.0,67.49749946594238,33.257500648498535,24.760000228881836,68.64500045776367,36.46000003814697,48.653751373291016,20.350194454193115,21.34999990463257,87.68249893188477,46.6225004196167,47.55999946594238,62.16749954223633,38.742499351501465,59.97500038146973,14.441250324249268,52.83749961853027,39.97500038146973,70.9947280883789,0.0,11.759999990463257,0.0,26.93624973297119,40.99250030517578,37.687500953674316,20.94166612625122,65.47999954223633,88.24249839782715,66.84249877929688,80.6875,29.15749979019165,57.192501068115234,18.442500114440918,32.519999504089355,60.192501068115234
2012-04-10,30.869999408721924,31.075000286102295,0.0,67.29500007629395,33.15000057220459,24.75250005722046,68.81500053405762,36.146249771118164,48.20249938964844,20.175097465515137,21.28499984741211,87.09749984741211,46.03749942779541,47.12624931335449,61.480000495910645,38.584999084472656,59.83749961853027,14.299999952316284,52.8774995803833,39.52999973297119,70.6639518737793,0.0,11.740000247955322,0.0,26.816250324249268,40.98249912261963,37.27250003814697,20.62083339691162,65.04500007629395,87.56500053405762,66.56999969482422,80.60499954223633,29.057499885559082,56.80500030517578,18.3149995803833,32.35249996185303,59.97499942779541
2012-04-11,31.082499980926514,31.2524995803833,0.0,67.65749931335449,33.18249988555908,24.831250190734863,69.29500007629395,36.107500076293945,48.4325008392334,20.147860050201416,21.260000228881836,87.36749839782715,45.795000076293945,47.13874912261963,61.14750003814697,38.65250015258789,60.5625,14.22000002861023,53.17250061035156,39.4925012588501,70.92282104492188,0.0,11.718749761581421,0.0,26.865000247955322,40.97499942779541,37.04249954223633,20.72166681289673,65.17749977111816,87.66499900817871,66.60499954223633,80.3650016784668,29.22499990463257,56.994998931884766,18.222500324249268,32.83500003814697,60.010000228881836
2012-04-12,30.97499990463257,31.22249984741211,0.0,68.08000183105469,33.1274995803833,24.991249561309814,69.57250022888184,36.05625057220459,48.484999656677246,20.099221229553223,21.392499923706055,87.29999923706055,46.202500343322754,47.71250057220459,61.71749973297119,38.62249946594238,61.34000015258789,14.158750057220459,53.08000087738037,39.177499771118164,70.92521667480469,0.0,11.756250143051147,0.0,26.94999933242798,40.79249954223633,37.01499938964844,21.009999752044674,65.14499855041504,87.35000038146973,66.14499855041504,79.5250015258789,29.34000015258789,57.517499923706055,18.09000015258789,33.20500087738037,59.92500019073486
2012-04-13,30.90499973297119,31.44249963760376,0.0,68.17749977111816,33.09500026702881,25.083750247955322,69.98000144958496,36.08750057220459,48.66874980926514,20.151751041412354,21.5600004196167,86.60000038146973,46.43000030517578,47.95499897003174,62.53250026702881,38.767499923706055,61.70249938964844,14.071249961853027,53.23500156402588,39.295000076293945,71.24640655517578,0.0,11.788749933242798,0.0,26.981249809265137,40.922499656677246,37.264998435974114,21.21666669845581,65.24249839782715,87.89750099182129,66.03750038146973,79.44499778747559,29.40499973297119,57.67750072479248,18.019999980926514,33.14250087738037,59.93249988555908
2012-04-16,30.895000457763672,31.479999542236328,0.0,67.75250053405762,33.1875,25.09749984741211,70.18500137329102,36.198750495910645,48.8462495803833,20.097276210784912,21.582499980926517,86.7400016784668,46.089999198913574,48.14374923706055,62.74250030517578,38.702500343322754,61.885000228881836,14.06124997138977,53.38249969482422,39.30749988555908,71.55800437927246,0.0,11.794999837875366,0.0,26.978750228881836,40.97249984741211,37.510000228881836,21.424165725708008,65.65999794006348,87.5,66.4424991607666,79.1924991607666,29.542500495910645,57.437499046325684,17.929999828338623,33.23750019073486,60.30000019073486
2012-04-17,31.072500228881836,31.485000133514404,0.0,67.32749938964844,33.510000228881836,25.166249752044678,70.15249824523926,36.84875011444092,49.10249996185303,20.262645721435547,21.614999771118164,87.45999908447266,46.30000019073486,48.78125,63.047499656677246,38.932498931884766,62.160000801086426,14.173749923706055,53.70249938964844,39.84250068664551,72.03739166259766,0.0,11.832499980926514,0.0,27.25125026702881,40.952500343322754,38.14250087738037,21.22166681289673,66.32500076293945,87.35000038146973,66.98999977111816,79.52499961853027,30.007500648498535,57.57499980926514,18.015000343322754,34.25,61.50500011444092
