,APD,ALB,AMCR,AVY,BALL,CE,CF,CTVA,DOW,DD,EMN,ECL,FMC,FCX,IFF,IP,LIN,LYB,MLM,MOS,NEM,NUE,PKG,PPG,SEE,SHW,STLD,VMC,WRK
2010-12-23,83.76965713500977,56.21500110626221,0.0,42.46249961853027,17.343124866485596,40.80749988555908,26.38100004196167,0.0,0.0,48.8608512878418,41.12375068664551,50.25,34.49913215637207,58.43624973297119,55.547499656677246,25.170809745788574,95.55749893188477,32.917500495910645,93.20499992370605,70.27250099182129,59.71000099182129,44.527499198913574,25.82249975204468,41.355000495910645,25.40999984741211,28.116666793823242,18.277499675750732,45.04249954223633,0.0
2010-12-27,83.82978820800781,55.93249988555908,0.0,42.382500648498535,17.278749465942383,40.499999046325684,26.791000366210938,0.0,0.0,48.71852397918701,41.23500061035156,50.13749980926514,34.57719039916992,59.03499984741211,55.18249988555908,25.18715238571167,95.33999824523926,32.82749938964844,92.9375,71.0475025177002,60.015000343322754,44.42750072479248,25.72499990463257,41.367499351501465,25.332499504089355,28.074166297912598,18.12999963760376,44.51499938964844,0.0
2010-12-28,84.2414436340332,55.980000495910645,0.0,42.41250038146973,17.329999923706055,40.30749988555908,26.64900016784668,0.0,0.0,48.92489814758301,41.4975004196167,50.28250026702881,34.57068634033203,59.41374969482422,55.372501373291016,25.313228607177734,95.4375,33.08749961853027,93.24499893188477,71.76750183105469,61.34500026702881,44.53750038146973,25.807499408721924,41.7237491607666,25.454999923706055,28.010833740234375,18.135000228881836,44.42250061035156,0.0
2010-12-29,84.34088897705078,56.25749969482422,0.0,42.48750019073486,17.357499599456787,40.65499973297119,26.77649974822998,0.0,0.0,48.850175857543945,41.90499973297119,50.39750003814697,34.538161277770996,59.48750019073486,55.49499988555908,25.37626600265503,95.90749931335449,33.3100004196167,93.62500190734863,73.5625,61.3774995803833,44.35000038146973,25.8725004196167,42.04624938964844,25.607500076293945,27.956666946411133,18.21999979019165,44.86000061035156,0.0
2010-12-30,84.15587615966797,56.27250099182129,0.0,42.4375,17.308124542236328,40.93249988555908,27.24049997329712,0.0,0.0,48.72208309173584,41.95625019073486,50.38499927520752,34.724632263183594,59.811248779296875,55.410000801086426,25.336575984954834,95.27749824523926,33.5674991607666,93.4625015258789,75.6775016784668,61.105000495910645,44.38000011444092,25.950000286102295,41.957499504089355,25.582499980926514,27.990833282470703,18.417499542236328,44.92750072479248,0.0
2010-12-31,84.0217399597168,55.97999954223633,0.0,42.40999984741211,17.09500026702881,41.08500003814697,27.218000411987305,0.0,0.0,48.60110282897949,42.017499923706055,50.53499984741211,34.694275856018066,59.78625011444092,55.40250110626221,25.42763042449951,95.2125015258789,34.15500068664551,92.86000061035156,76.06249809265137,61.3725004196167,44.072500228881836,25.91249990463257,42.02624988555908,25.514999866485596,27.960000038146973,18.37999963760376,44.53999996185303,0.0
2011-01-03,84.20212745666504,56.207499504089355,0.0,42.19000053405762,17.25124979019165,42.13749980926514,27.434000492095947,0.0,0.0,49.54757881164551,42.62249946594238,50.59000110626221,35.02927207946777,60.36500072479248,55.85750102996826,25.922595024108887,95.57499885559082,34.6825008392334,93.13750076293945,76.93499946594238,61.52499961853027,44.239999771118164,26.34250020980835,42.320000648498535,25.760000228881836,28.125,18.527499675750732,44.73750019073486,0.0
2011-01-04,83.09204292297363,55.58250045776367,0.0,41.85749912261963,17.323750495910645,42.08000087738037,27.066500186920166,0.0,0.0,49.55825233459473,43.13875102996826,50.03750038146973,34.51864814758301,59.18125057220459,55.792500495910645,26.051005840301514,95.02499961853027,34.78999996185303,88.43750190734863,74.94750022888184,59.36999988555908,43.85249996185303,26.31500005722046,41.95750045776367,25.642499923706055,28.006667137145996,18.432499885559082,42.742499351501465,0.0
2011-01-05,82.28954696655273,55.045000076293945,0.0,41.739999771118164,17.448750019073486,41.71500015258789,27.219000339508057,0.0,0.0,49.31629657745361,43.38749980926514,49.78000068664551,33.78144073486328,58.81124973297119,55.5674991607666,26.041666984558105,94.26999855041504,34.78999996185303,85.56750297546387,76.73749923706055,58.14999961853027,43.92500019073486,26.605000019073486,41.791250228881836,25.519999980926514,27.71750020980835,18.492499828338623,41.40499973297119,0.0
2011-01-06,81.76688194274902,55.11250019073486,0.0,41.35499954223633,17.579999923706055,42.00749969482422,27.517500400543213,0.0,0.0,49.87137222290039,43.69000053405762,49.74000072479248,33.609063148498535,58.489999771118164,55.96000003814697,26.11404323577881,93.64999961853027,34.9325008392334,83.4375,77.70750045776367,57.47000026702881,44.11750030517578,27.147500038146973,41.8487491607666,25.744999885559082,27.610000133514404,18.789999961853027,40.84500026702881,0.0
2011-01-07,82.06059074401855,54.77500057220459,0.0,41.08749961853027,17.62000036239624,42.32500076293945,27.55799961090088,0.0,0.0,49.921186447143555,43.55500030517578,49.46749973297119,33.527753829956055,58.40625,55.922499656677246,26.062679290771484,93.73999977111816,34.86999988555908,82.50250053405762,77.23750114440918,57.24250030517578,43.91250038146973,27.357500076293945,41.34000015258789,25.922500133514404,27.574999809265137,18.90250015258789,40.48500061035156,0.0
2011-01-10,81.80620002746582,54.66249942779541,0.0,40.785000801086426,17.276875019073486,42.46000003814697,26.91849994659424,0.0,0.0,50.04216480255127,43.73875045776367,49.27750015258789,33.15156078338623,58.91749954223633,55.77999973297119,26.1513991355896,93.26000022888184,35.01499938964844,81.95499992370605,75.73500061035156,57.47749900817871,43.734999656677246,27.567500114440918,41.08125019073486,25.832499980926514,27.632500648498535,18.6225004196167,40.329999923706055,0.0
2011-01-11,81.82238578796387,55.642499923706055,0.0,41.09249973297119,17.260624885559082,42.96250057220459,27.2189998626709,0.0,0.0,50.66840362548828,44.201250076293945,49.32499885559082,33.30767631530762,60.508750915527344,55.84249973297119,26.363860607147217,93.23500061035156,36.03999996185303,82.93000221252441,76.32499885559082,58.13999938964844,44.3100004196167,27.922500133514404,41.19374942779541,26.032499313354492,27.71250057220459,18.78749990463257,40.59749984741211,0.0
2011-01-12,81.97271156311035,57.64250087738037,0.0,41.60249996185303,17.443124771118164,43.40750026702881,28.014999866485596,0.0,0.0,50.885451316833496,45.88374900817871,49.34250068664551,33.61882019042969,60.989999771118164,55.71249961853027,26.746757984161377,93.82999992370605,36.72749996185303,83.48749923706055,78.63999938964844,57.7475004196167,44.829999923706055,28.37750005722046,41.39375019073486,26.302499771118164,27.792500019073486,19.0649995803833,40.96249961853027,0.0
2011-01-13,82.25948143005371,58.82249927520752,0.0,41.609999656677246,17.578750133514404,43.41499900817871,28.350000381469727,0.0,0.0,50.7964973449707,46.40250015258789,49.26750087738037,33.72072792053223,59.98875045776367,56.13249969482422,26.910189151763916,93.33500099182129,36.482500076293945,83.27499961853027,80.90999984741211,57.25749969482422,44.8100004196167,28.487499713897705,41.35000038146973,26.385000228881836,27.820000648498535,18.835000038146973,40.72249984741211,0.0
2011-01-14,81.8293228149414,59.27500057220459,0.0,41.82499980926514,17.564374923706055,43.1274995803833,28.895999431610107,0.0,0.0,50.78582286834717,46.15875053405762,48.892499923706055,33.63291358947754,58.9975004196167,55.88000011444092,26.788782596588135,92.76250076293945,36.482500076293945,83.33250045776367,82.20999908447266,56.00250053405762,44.39750003814697,28.59249973297119,41.42750072479248,26.697500228881836,27.977499961853027,18.454999923706055,40.60750102996826,0.0
2011-01-18,81.80619812011719,60.21750068664551,0.0,42.28250026702881,17.615625381469727,43.614999771118164,29.53249979019165,0.0,0.0,51.23415184020996,46.78625011444092,48.93000030517578,33.96574115753174,59.3149995803833,56.0625,26.634689807891846,93.3075008392334,36.72749996185303,83.75250053405762,84.34499931335449,56.46500110626221,44.83500099182129,28.445000171661377,41.63374996185303,26.81749963760376,28.168333530426025,18.420000553131104,40.81750011444092,0.0
2011-01-19,82.31267547607422,58.01250076293945,0.0,41.90750026702881,17.37874984741211,43.192501068115234,28.81599998474121,0.0,0.0,50.55454063415527,46.41874885559082,49.36000156402588,33.758673667907715,58.64375019073486,55.88749980926514,26.447911262512207,92.87750053405762,36.13999938964844,83.64249992370605,79.08250045776367,56.14999961853027,44.42500019073486,28.47249984741211,41.44375038146973,26.08500051498413,28.01583242416382,18.077500343322754,40.54999923706055,0.0
2011-01-20,81.12164688110352,56.84500026702881,0.0,41.46000003814697,17.346874713897705,41.34000110626221,27.31700038909912,0.0,0.0,49.472856521606445,45.58000087738037,49.62249946594238,32.89462471008301,55.30875110626221,55.63000011444092,25.845548152923584,91.76250076293945,35.0049991607666,83.53250122070312,74.47249984741211,55.177499771118164,44.03750038146973,28.077499866485596,40.3125,25.710000038146973,27.444167613983154,17.692500591278076,40.50250053405762,0.0
2011-01-21,80.58973121643066,57.51249885559082,0.0,41.51250171661377,17.423749923706055,41.07249927520752,27.20699977874756,0.0,0.0,49.09213161468506,45.57875061035156,50.187500953674316,32.96942710876465,54.78999996185303,55.90000057220459,26.118712902069092,91.46249961853027,35.38750076293945,83.67249870300293,74.09249687194824,55.61250114440918,44.839999198913574,28.25499963760376,41.12125015258789,25.58750009536743,27.43000030517578,17.93499994277954,40.73750019073486,0.0
2011-01-24,80.03931617736816,57.64250087738037,0.0,41.65999984741211,17.473750114440918,40.8824987411499,26.53749990463257,0.0,0.0,49.57248497009277,45.59500026702881,50.242499351501465,33.19058895111084,54.46374988555908,55.97000026702881,26.898515701293945,90.8375015258789,35.4350004196167,84.51000213623047,75.03249931335449,55.34999942779541,44.92499923706055,29.024999618530273,41.37249946594238,25.9375,27.664999961853027,17.869999885559082,41.40250015258789,0.0
2011-01-25,80.1248836517334,57.49499988555908,0.0,41.812499046325684,17.486249923706055,40.59249973297119,26.122000217437744,0.0,0.0,50.134676933288574,45.30375003814697,50.072500228881836,33.20468235015869,53.076250076293945,56.49749946594238,26.552974224090576,91.04999923706055,35.77000045776367,84.4950008392334,75.5049991607666,55.48250102996826,44.71249961853027,28.005000114440918,41.677499771118164,26.674999713897705,28.136666774749756,18.145000457763672,42.047499656677246,0.0
2011-01-26,80.43709373474121,57.21750068664551,0.0,42.23750019073486,17.693124771118164,40.93499946594238,26.583000659942627,0.0,0.0,50.23430633544922,46.19124984741211,50.27500057220459,33.310927391052246,54.20750045776367,57.17750072479248,26.945209980010986,91.31500053405762,35.892499923706055,84.43499946594238,77.7599983215332,56.374999046325684,45.91250038146973,28.359999656677246,42.24375057220459,27.117499828338623,28.477500438690186,18.702500343322754,42.58500003814697,0.0
2011-01-27,80.32146072387695,57.109999656677246,0.0,42.19999980926514,18.08562469482422,40.920000076293945,27.138000011444092,0.0,0.0,50.497610092163086,46.55375003814697,50.20249938964844,33.001952171325684,54.67625141143799,57.320000648498535,27.192692279815674,91.4625015258789,36.15000057220459,84.40750122070312,79.48000144958496,56.05000019073486,45.920000076293945,28.72249984741211,41.98749923706055,27.18000030517578,28.428333282470703,18.750000476837158,43.010000228881836,0.0
2011-01-28,79.8288631439209,56.17500019073486,0.0,41.829999923706055,18.009374618530273,40.90499973297119,26.72599983215332,0.0,0.0,50.43000602722168,46.239999771118164,49.68249988555908,32.964006423950195,53.451250076293945,56.72499942779541,26.933536529541016,91.50250053405762,35.5649995803833,83.42749977111816,79.58749771118164,55.15999984741211,45.677499771118164,28.422500133514404,41.96875,26.919999599456787,28.429999828338623,18.375,42.48500061035156,0.0
2011-01-31,80.18501472473145,55.709999084472656,0.0,41.829999923706055,17.89437484741211,41.04750061035156,27.00349998474121,0.0,0.0,50.1987247467041,46.321250915527344,49.58749961853027,32.780789375305176,54.017499923706055,56.72249984741211,26.777109622955322,92.0250015258789,35.38000011444092,82.95750045776367,80.51500129699707,54.99250030517578,45.65250015258789,28.230000019073486,42.00624942779541,26.737499713897705,28.22666645050049,18.172500133514404,42.20000076293945,0.0
2011-02-01,82.24560356140137,57.33500003814697,0.0,42.16499996185303,17.999374389648438,42.71500015258789,27.499000072479248,0.0,0.0,51.40850353240967,45.71500015258789,50.23500061035156,34.02211666107178,56.135000228881836,58.022499084472656,27.4144926071167,94.36249923706055,36.5,83.91750144958496,82.83249855041504,55.89750003814697,46.73750019073486,28.625,42.718750953674316,27.325000286102295,28.302499771118164,18.46500015258789,43.21000003814697,0.0
2011-02-02,82.58094215393066,57.677499771118164,0.0,41.60000038146973,18.17937469482422,43.677499771118164,28.19099998474121,0.0,0.0,51.799903869628906,45.8462495803833,50.28250026702881,34.28447437286377,56.66249942779541,58.74499988555908,27.426166534423828,94.76999855041504,36.527499198913574,84.15500068664551,83.4950008392334,56.21000099182129,47.55999946594238,28.480000019073486,42.6899995803833,27.65749979019165,28.03583288192749,18.742499828338623,42.91250038146973,0.0
2011-02-03,82.13459968566895,57.385000228881836,0.0,40.135000228881836,18.36687469482422,43.35499954223633,28.638500213623047,0.0,0.0,52.51153755187988,45.611249923706055,50.067501068115234,34.35169219970703,56.272499084472656,58.810001373291016,27.374802112579346,94.68499946594238,36.59749984741211,84.74499893188477,82.73999977111816,56.70000076293945,47.84999942779541,28.914999961853027,42.61874961853027,27.87000036239624,27.96416664123535,18.852499961853027,42.51499938964844,0.0
2011-02-04,81.96808624267578,57.859999656677246,0.0,38.91249942779541,18.43375015258789,43.0,28.482500076293945,0.0,0.0,52.57202625274658,45.75124931335449,50.21000003814697,34.582611083984375,56.93499946594238,58.81500053405762,27.195027351379395,94.93999862670897,36.17749881744385,86.08499908447266,82.66000175476074,57.44250011444092,47.96250057220459,28.557499885559082,42.80624961853027,28.104999542236328,28.020833492279053,18.940000534057617,43.20000076293945,0.0
2011-02-07,82.42368125915527,57.739999771118164,0.0,39.13999938964844,18.40999984741211,43.277499198913574,29.006999969482422,0.0,0.0,53.17335796356201,46.11500072479248,50.40000057220459,35.16261863708496,56.54249954223633,59.22249984741211,27.35845947265625,95.16999816894531,36.01750087738037,87.52750015258789,83.47999954223633,57.27500057220459,48.12249946594238,28.642499923706055,43.113749504089355,28.244999885559082,28.03416681289673,19.079999923706055,43.8174991607666,0.0
2011-02-08,82.69889068603516,57.49250030517578,0.0,39.327500343322754,18.37750005722046,43.734999656677246,29.23050022125244,0.0,0.0,53.87431812286377,46.328749656677246,50.31500053405762,35.162620544433594,55.73749923706055,59.067501068115234,27.561581134796143,95.11750221252441,35.364999771118164,91.67749977111816,83.61750030517578,58.1299991607666,47.80749988555908,28.932499885559082,43.21750068664551,28.34250020980835,28.021666526794434,19.050000190734863,44.91249942779541,0.0
2011-02-09,82.14616203308105,57.232500076293945,0.0,39.959999084472656,18.375000476837158,43.582499504089355,30.055999755859375,0.0,0.0,53.53629112243652,46.10249996185303,50.03999996185303,35.524718284606934,54.517499923706055,58.507500648498535,27.659639835357666,95.0,35.40500068664551,88.04249954223633,84.91499900817871,58.017499923706055,47.13249969482422,28.854999542236328,43.135000228881836,28.40000009536743,28.084166526794434,18.804999828338623,44.290000915527344,0.0
2011-02-10,81.85707664489746,57.15500068664551,0.0,39.74499988555908,18.4399995803833,43.32249927520752,30.2044997215271,0.0,0.0,53.70352649688721,45.95249938964844,50.054999351501465,35.23634052276611,53.429999351501465,56.142499923706055,27.456518173217773,95.03000068664551,36.060001373291016,88.42250061035156,84.73749923706055,57.13000011444092,47.09749984741211,28.827500343322754,43.40124988555908,28.307499885559082,28.243333339691162,18.772500038146973,44.105000495910645,0.0
2011-02-11,82.04440498352051,57.2425012588501,0.0,39.93499946594238,18.515625476837158,43.632500648498535,29.999000072479248,0.0,0.0,54.31908988952637,46.35624980926514,49.78499984741211,35.26777935028076,53.44250011444092,55.82499980926514,27.293086528778076,96.1974983215332,36.97249889373779,88.79000091552734,86.8224983215332,57.05000019073486,47.452500343322754,28.889999866485596,43.89999961853027,28.31500005722046,28.55416679382324,18.730000019073486,44.12249946594238,0.0
2011-02-14,82.78908348083496,57.53250026702881,0.0,40.31500053405762,18.487499713897705,43.922499656677246,30.263999938964844,0.0,0.0,54.432952880859375,46.77500057220459,49.60000038146973,35.39787483215332,55.27499961853027,56.09000015258789,27.549907207489014,96.8950023651123,37.267499923706055,90.02999877929688,88.29999923706055,57.21749973297119,48.13999938964844,29.019999980926514,44.24874973297119,28.547500133514404,28.47499942779541,19.197500228881836,44.457499504089355,0.0
2011-02-15,83.00647735595703,57.614999771118164,0.0,40.37249946594238,18.44562530517578,43.552499771118164,29.489500045776367,0.0,0.0,54.283507347106934,46.24000072479248,49.3774995803833,34.97398090362549,55.37750053405762,55.74749946594238,27.960821628570557,96.66499900817871,37.27499961853027,90.38500022888184,86.63249969482422,58.019999504089355,48.427499771118164,29.24749994277954,44.18624973297119,28.450000286102295,28.28499937057495,19.589999675750732,44.10499954223633,0.0
2011-02-16,86.77381896972656,58.26250076293945,0.0,40.81500053405762,18.521250247955322,43.722500801086426,28.982499599456787,0.0,0.0,54.29418182373047,46.50874996185303,49.53499984741211,35.08456325531006,55.01249980926514,56.445000648498535,28.09390163421631,97.59500122070312,37.47500038146973,90.88249969482422,85.92000007629395,58.04249954223633,48.74499988555908,29.9375,44.25124931335449,28.40250015258789,28.24833345413208,19.985000133514404,44.68499946594238,0.0
2011-02-17,86.76225662231445,58.78999996185303,0.0,40.96250057220459,18.42500066757202,44.359999656677246,29.240999698638916,0.0,0.0,54.73539638519287,47.584999084472656,47.70249938964844,35.31114482879639,55.25250053405762,56.929999351501465,28.0612154006958,97.61999893188477,38.00999927520752,91.66500091552734,86.03499984741211,58.582499504089355,48.67750072479248,30.222500324249268,44.49749946594238,28.285000324249268,28.249999523162842,20.359999656677246,46.1299991607666,0.0
2011-02-18,87.68270111083984,59.34749889373779,0.0,41.01749897003174,18.47125005722046,44.482500076293945,28.498499870300293,0.0,0.0,55.002259254455566,48.015000343322754,48.38749980926514,35.3111457824707,53.98500061035156,57.21749973297119,27.748360633850098,98.63749885559082,37.077500343322754,92.0875015258789,84.93499755859375,58.9399995803833,48.820000648498535,30.295000553131104,44.94124984741211,28.267499923706055,28.354166507720947,20.422499656677246,46.872498512268066,0.0
2011-02-22,85.69148826599121,57.98750019073486,0.0,40.31750011444092,18.164999961853027,42.38999938964844,27.165500164031982,0.0,0.0,53.44377899169922,46.14750003814697,48.47749996185303,34.31916809082031,51.00500011444092,56.54750061035156,26.146729946136475,97.43999862670898,36.71500015258789,90.44499969482422,80.89999961853027,58.84999942779541,47.93000030517578,29.227499961853027,43.98624897003174,27.837499618530273,28.149166584014893,19.47499942779541,44.932498931884766,0.0
2011-02-23,84.71785545349121,56.4350004196167,0.0,39.60000038146973,17.93874979019165,40.572500228881836,26.262500286102295,0.0,0.0,51.65045928955078,44.85124969482422,48.062500953674316,33.117953300476074,50.59499931335449,55.98749923706055,25.572384357452393,97.13750076293945,36.017499923706055,87.48499870300293,79.63500022888184,59.13999938964844,47.019999504089355,28.957499980926514,43.3100004196167,27.74749994277954,27.704999923706055,18.735000133514404,43.64750003814697,0.0
2011-02-24,84.08186912536621,56.15499973297119,0.0,39.26750087738037,17.980000019073486,40.02500057220459,26.960500717163086,0.0,0.0,50.55810070037842,44.953749656677246,47.670000076293945,32.63768482208252,51.58750057220459,55.77250003814697,25.530359268188477,97.02000045776367,36.7524995803833,86.97749900817871,82.55999946594238,56.86500072479248,46.90749931335449,28.875,43.03750038146973,27.394999980926514,27.25,18.615000247955322,43.422499656677246,0.0
2011-02-25,84.69010162353516,56.792500495910645,0.0,39.32499980926514,18.047499656677246,40.60249996185303,27.5600004196167,0.0,0.0,51.31599044799805,45.47874927520752,47.86999988555908,32.957502365112305,52.60249996185303,56.429999351501465,26.011314392089844,98.13250160217285,37.93249988555908,87.54500007629395,84.0049991607666,54.832499504089355,47.00749969482422,29.0499997138977,43.5262508392334,27.327500343322754,27.182499885559082,18.550000190734863,44.27499961853027,0.0
2011-02-28,85.13182258605957,57.49499988555908,0.0,39.644999504089355,18.078749656677246,41.679999351501465,28.143000602722168,0.0,0.0,52.49374580383301,46.22749996185303,48.30999946594238,33.33911418914795,52.875,57.01250076293945,26.027658462524414,98.72749710083008,38.667500495910645,88.8799991607666,85.65999984741211,54.80500030517578,47.65750026702881,28.942500114440918,44.03000068664551,27.55999994277954,27.209166526794434,18.547499656677246,45.464999198913574,0.0
2011-03-01,84.35476303100586,57.08750057220459,0.0,40.022499084472656,17.97624969482422,42.105000495910645,27.915500164031982,0.0,0.0,52.347862243652344,46.35249900817871,48.83500003814697,33.39223861694336,52.41499996185303,56.65999984741211,25.476659774780273,98.80999946594238,37.75999927520752,87.85249900817871,85.36499977111816,56.01000118255615,47.44499969482422,28.50499963760376,44.17750072479248,27.207499980926514,27.12249994277954,18.197499752044678,44.77750015258789,0.0
2011-03-02,83.4828872680664,56.20500087738037,0.0,40.13499927520752,17.847500324249268,40.70000076293945,27.198999881744385,0.0,0.0,51.71806526184082,46.517499923706055,48.31500053405762,33.20793628692627,51.679999351501465,56.49499988555908,24.94200563430786,98.04750061035156,37.67250061035156,86.36250114440918,84.14750099182129,55.34500026702881,46.894999504089355,28.130000114440918,43.937500953674316,26.81500005722046,26.739166736602783,18.03499984741211,43.92250061035156,0.0
2011-03-03,84.7918586730957,57.58250045776367,0.0,41.34499931335449,18.109999656677246,41.90750026702881,27.710999965667725,0.0,0.0,53.53985118865967,48.24749946594238,48.804999351501465,34.06331253051758,52.562500953674316,57.32499885559082,25.3645920753479,98.4474983215332,39.17750072479248,86.90749931335449,85.64499855041504,53.672499656677246,47.667500495910645,28.695000171661377,44.670000076293945,27.264999866485596,26.988333702087402,18.242499828338623,44.38499927520752,0.0
2011-03-04,84.47270965576172,58.40499973297119,0.0,41.609999656677246,17.986249923706055,41.86250019073486,27.383999824523926,0.0,0.0,53.51850128173828,48.15124988555908,48.44499969482422,34.00368595123291,52.11750030517578,57.23249912261962,25.168474674224854,98.17250061035158,39.86999988555908,86.61499977111816,85.72250175476074,54.18499946594238,47.82499980926514,28.672500133514404,44.4712495803833,27.039999961853027,27.082499504089355,18.432499885559082,43.902499198913574,0.0
2011-03-07,83.85060119628906,57.702500343322754,0.0,41.41999912261963,17.922500133514404,41.65000057220459,26.363500118255615,0.0,0.0,53.41175556182861,48.01249980926514,47.994998931884766,33.602559089660645,51.00999927520752,57.37249946594238,24.84394645690918,97.80500030517578,39.94499969482422,85.9424991607666,83.95499992370605,54.4325008392334,47.47000026702881,28.672500133514404,44.11874961853027,26.732500076293945,26.885000228881836,18.30999994277954,43.44999980926514,0.0
2011-03-08,83.10129356384277,56.70249938964844,0.0,41.30000019073486,18.00250005722046,41.4950008392334,25.630499839782715,0.0,0.0,53.764015197753906,48.17875099182129,47.74499988555908,33.43993949890137,49.96750068664551,57.51249980926514,24.7225399017334,97.23000144958496,40.222500801086426,85.88500022888184,81.77750015258789,52.92250061035156,47.072500228881836,28.429999828338623,44.128750801086426,26.59999942779541,26.980000019073486,18.200000286102295,43.517499923706055,0.0
2011-03-09,82.82146072387695,56.359999656677246,0.0,41.41749954223633,17.99500036239624,41.017499923706055,25.46149969100952,0.0,0.0,53.70352649688721,48.05624961853027,47.72249984741211,33.19709396362305,49.39999961853027,57.880001068115234,24.647828102111816,97.39249992370605,40.8125,85.68750190734863,79.44750022888184,52.59500026702881,46.53750038146973,28.27750015258789,44.0912504196167,26.575000286102295,27.16083288192749,17.987499713897705,43.8149995803833,0.0
2011-03-10,81.72756576538086,55.26250076293945,0.0,40.890000343322754,17.62999963760376,39.48249912261963,24.773000240325928,0.0,0.0,52.863797187805176,46.86999988555908,47.55500030517578,32.55312252044678,47.55000114440918,57.390000343322754,24.18788480758667,96.66750144958496,39.89999961853027,84.2450008392334,76.48500061035156,51.73750114440918,45.37249946594238,27.697500705718994,43.36999988555908,26.177499771118164,27.085000038146973,17.817500114440918,42.78999996185303,0.0
2011-03-11,80.97132110595703,54.410000801086426,0.0,41.170000076293945,17.40000009536743,39.367499351501465,24.868500232696537,0.0,0.0,52.1628360748291,46.66250038146973,48.197500228881836,32.71574115753174,48.51499938964844,57.70750045776367,24.08048677444458,97.4325008392334,39.017499923706055,84.47000122070312,75.08249855041504,51.83500003814697,45.9350004196167,27.41999959945679,43.43499946594238,26.075000286102295,27.38666582107544,18.332499980926514,42.31999969482422,0.0
2011-03-14,80.27983283996582,55.554999351501465,0.0,41.44749927520752,17.33750057220459,40.14750099182129,25.054500102996826,0.0,0.0,52.00271797180176,46.99250030517578,48.63749980926514,32.68647003173828,48.91250038146973,57.9300012588501,24.21123218536377,97.61499977111816,39.357500076293945,84.73249816894531,76.0099983215332,52.302499771118164,46.91999912261963,27.237499713897705,43.7524995803833,26.00250005722046,27.375,18.567500114440918,42.34500026702881,0.0
2011-03-15,78.8598518371582,54.34749889373779,0.0,40.74250030517578,16.96125030517578,39.36500072479248,24.63599967956543,0.0,0.0,50.51895999908447,45.78999900817871,48.420000076293945,32.172593116760254,49.207499504089355,57.027499198913574,23.713932514190674,96.67500114440918,37.92500019073486,84.11499977111816,75.01499938964844,51.38749980926514,46.02999973297119,26.84749984741211,43.067501068115234,25.522499561309814,27.104167461395264,17.964999675750732,42.1200008392334,0.0
2011-03-16,78.31868553161621,53.80000019073486,0.0,40.4350004196167,16.949999809265137,39.60249900817871,25.320499897003174,0.0,0.0,50.42644691467285,46.19374942779541,48.41499900817871,32.55529022216797,51.05500030517578,57.32499980926514,23.94040298461914,95.89000129699707,38.40250015258789,84.52499961853027,76.01999855041504,51.2549991607666,45.54750061035156,27.177499771118164,42.95375061035156,25.40250015258789,27.043333530426025,18.057499408721924,42.322500228881836,0.0
2011-03-17,79.42414474487305,53.97000026702881,0.0,40.52750015258789,17.008749961853027,39.96750068664551,25.877999782562256,0.0,0.0,50.953057289123535,47.22749996185303,48.302499771118164,33.106027603149414,51.91250038146973,57.88749980926514,24.44003677368164,96.25250053405762,38.97500133514404,84.88500213623047,76.91749954223633,50.72749996185303,45.37750053405762,27.239999771118164,43.70624923706055,25.49749994277954,27.09499979019165,18.175000190734863,42.68000030517578,0.0
2011-03-18,81.29741096496582,54.21749973297119,0.0,41.03749942779541,17.146250247955322,40.00999927520752,25.971499919891357,0.0,0.0,51.39071178436279,47.41250133514404,48.077500343322754,33.3759765625,52.44499969482422,59.56999969482422,24.98636531829834,97.4124984741211,38.92750072479248,85.09000015258789,76.9375,51.207499504089355,45.570000648498535,27.21250057220459,44.048749923706055,25.80999994277954,27.08833360671997,18.204999923706055,43.08500003814697,0.0
2011-03-21,82.09528350830078,55.109999656677246,0.0,41.67750072479248,17.443750381469727,40.695000648498535,25.233999729156494,0.0,0.0,52.515095710754395,47.72875118255615,48.507500648498535,34.15004348754883,52.33500003814697,60.070000648498535,25.324902534484863,98.05749893188477,39.45499897003174,85.76249885559082,76.73499870300293,51.545000076293945,45.72500133514404,27.75,44.32374954223633,26.267499446868896,27.348333835601807,18.2475004196167,43.49499988555908,0.0
2011-03-22,81.48011016845703,55.36999988555908,0.0,41.58000087738037,17.46750020980835,41.265000343322754,24.937999725341797,0.0,0.0,52.465280532836914,47.769999504089355,48.75500011444092,34.49479675292969,52.135000228881836,60.05749988555908,25.18715238571167,97.88500022888184,39.26499938964844,84.8125,76.74750137329102,52.422499656677246,45.52000045776367,27.704999923706055,44.246249198913574,26.327499866485596,27.395833492279053,18.144999980926514,43.234999656677246,0.0
2011-03-23,81.36910247802734,55.260000228881836,0.0,41.22999954223633,17.50125026702881,40.81500053405762,24.70650053024292,0.0,0.0,51.9493465423584,48.06624984741211,48.97000026702881,35.00650405883789,53.91250038146973,60.20500087738037,25.084423542022705,98.04749870300293,39.295000076293945,84.13750076293945,76.51749992370605,54.06500053405762,45.822500228881836,27.527499675750732,43.95624923706055,26.22000026702881,27.517500400543213,18.380000114440918,42.937500953674316,0.0
