,APA,BKR,CVX,COP,CTRA,DVN,FANG,EOG,EQT,XOM,HAL,HES,KMI,MRO,MPC,OXY,OKE,PSX,PXD,SLB,TRGP,VLO,WMB
2002-02-21,24.194047927856445,34.8125,41.201250076293945,21.564982891082764,1.5872917473316193,20.362499713897705,0.0,8.259999990463257,8.601660251617432,39.35000133514404,7.928749918937683,22.148333072662354,0.0,8.117619276046753,0.0,12.135045766830444,7.945193409919739,0.0,18.52250051498413,27.691250324249268,0.0,10.02399468421936,13.30814003944397
2002-02-22,24.567857265472412,35.17750072479248,41.47499942779541,21.939470291137695,1.616458535194397,20.940000534057617,0.0,8.43624997138977,8.669706344604492,40.03250026702881,8.120000004768372,22.59416675567627,0.0,8.224243640899658,0.0,12.297915697097778,8.011950850486755,0.0,18.829999923706055,28.27500009536743,0.0,9.980576038360596,13.106377840042114
2002-02-25,25.008333683013916,35.74749946594238,41.89375019073486,22.343498706817627,1.6514584720134735,21.576250076293945,0.0,8.598125219345093,8.760206937789917,40.90499973297119,8.288749933242798,22.991666793823242,0.0,8.35621976852417,0.0,12.501503944396973,8.041499018669128,0.0,19.119999885559082,29.427499771118164,0.0,10.062842607498169,12.297291994094849
2002-02-26,25.130952358245846,35.97749996185303,42.136250495910645,22.43116521835327,1.6633335053920746,22.023749828338623,0.0,8.677500009536743,8.801714658737183,40.857500076293945,8.142499923706055,23.00250005722046,0.0,8.318192958831787,0.0,12.73383331298828,8.036027073860168,0.0,19.232499599456787,29.467499256134033,0.0,10.097691774368286,12.731385707855225
2002-02-27,25.05357074737549,35.554999351501465,42.24125003814697,22.312052249908447,1.6752084791660309,22.211249828338623,0.0,8.655625104904175,8.884049892425537,40.989999771118164,8.21749997138977,23.08166742324829,0.0,8.252577781677246,0.0,12.79251503944397,8.080896615982056,0.0,19.402499675750732,28.948750495910645,0.0,10.121114730834961,13.134909868240356
2002-02-28,25.1130952835083,35.48750114440918,42.390000343322754,22.465468883514404,1.666666716337204,21.96500015258789,0.0,8.753750085830688,8.902421951293945,41.4375,8.276249885559082,23.12666606903076,0.0,8.241393327713013,0.0,12.823652267456055,8.00538444519043,0.0,19.679999828338623,29.021249771118164,0.0,9.877742052078247,12.794564008712769
2002-03-01,25.219048023223877,35.89749908447265,42.454999923706055,22.565523147583008,1.7035417556762695,21.953750133514404,0.0,8.803125143051147,8.93576455116272,41.85000038146973,8.34375,23.608333110809326,0.0,8.31893801689148,0.0,13.058377265930176,8.054630875587463,0.0,19.770000457763672,29.264999866485596,0.0,9.88916826248169,12.731385707855225
2002-03-04,25.5,36.91999912261963,42.85624980926514,22.73418617248535,1.740208476781845,22.205000400543213,0.0,8.88687515258789,8.999727964401245,42.40250110626221,8.572499990463257,24.168333053588867,0.0,8.43823790550232,0.0,13.299089908599854,8.262563467025757,0.0,19.84000015258789,29.887500286102295,0.0,9.902307987213135,13.513978004455566
2002-03-05,25.692857265472412,37.58500003814697,43.09249973297119,22.778018474578857,1.7381249964237213,22.266249656677246,0.0,8.965625047683716,9.050081729888916,42.52250003814697,8.493750095367432,24.12750005722046,0.0,8.424817085266113,0.0,13.312263488769531,8.465023756027222,0.0,19.910000324249268,30.119999885559082,0.0,9.862888813018799,14.596156120300293
2002-03-06,25.8714280128479,37.61250019073486,43.41749954223633,23.010525226593018,1.7627085447311401,22.87625026702881,0.0,9.292500019073486,9.196380138397217,42.90499973297119,8.444999933242798,24.073334217071537,0.0,8.412141561508179,0.0,13.41765022277832,8.532875061035156,0.0,20.10749959945679,30.227499961853027,0.0,10.139397144317627,16.238783836364746
2002-03-07,26.553571701049805,38.66499996185303,44.12249946594238,23.1725172996521,1.8372917473316193,23.607499599456787,0.0,9.731874942779541,9.429096460342407,43.04749870300292,8.703749656677246,24.516667366027832,0.0,8.538151979446411,0.0,13.552976369857788,8.667484045028687,0.0,20.885000228881836,30.578749656677246,0.0,10.581581115722656,17.490115642547607
2002-03-08,26.22619104385376,37.62750053405762,44.14000129699707,23.196340084075928,1.8454167544841766,23.24749994277954,0.0,9.742499828338623,9.354246139526367,43.14999961853027,8.65499997138977,24.629167079925537,0.0,8.437492847442627,0.0,13.508666038513184,8.588688611984253,0.0,20.827499866485596,29.368749618530273,0.0,10.561014652252197,18.472431659698486
2002-03-11,26.375,38.254999160766594,44.48749923706055,23.31735754013061,1.8541664779186249,23.200000286102295,0.0,9.875625133514404,9.374660015106201,43.42500019073486,8.567500114440918,24.96083354949951,0.0,8.519511699676514,0.0,13.477529048919678,8.596349000930786,0.0,20.935000896453857,29.37874984741211,0.0,10.430758953094482,18.619167804718018
2002-03-12,26.129761695861816,38.53749942779541,44.67625045776367,23.548911571502686,1.8883334696292875,23.18000030517578,0.0,9.814375162124634,9.361731052398682,43.76249980926514,8.43624997138977,25.083333015441895,0.0,8.702189683914185,0.0,13.524234533309937,8.72767448425293,0.0,20.947499752044678,29.40875005722046,0.0,10.68955659866333,18.470394134521484
2002-03-13,26.404761791229248,38.86000061035156,44.80375003814697,23.879565715789795,1.9137499928474426,23.424999713897705,0.0,9.956875085830688,9.334512948989868,43.52750015258789,8.518749952316284,25.194167137145996,0.0,8.846841096878052,0.0,13.730217695236206,8.676238775253296,0.0,20.889999866485596,29.99875020980835,0.0,11.124314308166504,18.452052116394043
2002-03-14,26.247619152069092,37.4375,44.74499988555908,23.72043228149414,1.923958271741867,23.281249523162842,0.0,9.852500200271606,9.254899501800537,43.28499984741211,8.129999876022339,24.729999542236328,0.0,8.713374137878418,0.0,13.658363103866577,8.698126554489136,0.0,20.817500114440918,29.294999599456787,0.0,10.953496217727661,18.128010749816895
2002-03-15,26.572619438171387,37.91249942779541,44.92375087738037,23.87289571762085,1.9283332526683807,23.328750610351562,0.0,9.804375171661377,9.25762128829956,43.60000038146973,8.184999942779541,24.83833360671997,0.0,8.806577205657959,0.0,13.809257745742798,8.666389226913452,0.0,21.297500133514404,29.87375020980835,0.0,10.816956281661987,18.244176387786865
2002-03-18,26.819047927856445,38.647499084472656,45.114999771118164,24.037746906280518,1.9672915041446686,23.81999969482422,0.0,9.914375305175781,9.301170349121094,43.70500087738037,8.360000133514404,25.058332920074463,0.0,8.843112707138062,0.0,13.827221393585205,8.715636491775513,0.0,21.68250036239624,30.047500133514404,0.0,10.894081115722656,18.50707769393921
2002-03-19,27.24047613143921,39.2524995803833,45.46875,24.214984893798828,1.9916667938232422,23.950000286102295,0.0,10.100625038146973,9.344719886779785,43.81999969482422,8.46625018119812,25.71583366394043,0.0,8.857279300689697,0.0,13.909854173660278,8.794431924819946,0.0,21.72249984741211,30.09124994277954,0.0,11.029479026794434,18.76182746887207
2002-03-20,27.30119037628174,39.09500026702881,45.01875019073486,24.05966329574585,2.0262500643730164,23.843749523162842,0.0,10.133125066757202,9.545454502105713,43.54249954223633,8.40749979019165,25.81500005722046,0.0,8.708154439926147,0.0,13.796084880828857,8.748468160629272,0.0,21.59000015258789,29.86750030517578,0.0,10.998629093170168,18.928943634033203
2002-03-21,27.18928575515747,39.045000076293945,45.05749988555908,23.85193204879761,2.057499945163727,23.988750457763672,0.0,10.163125038146973,9.641398906707764,43.522499084472656,8.198749780654907,25.86750078201294,0.0,8.608986616134644,0.0,13.69069766998291,8.912625312805176,0.0,21.69249963760376,29.771249771118164,0.0,10.999200344085693,19.322278022766113
2002-03-22,26.717856884002686,37.33749961853027,44.888750076293945,23.612754821777344,2.0445834696292877,23.929999828338623,0.0,10.122499942779541,9.561104774475098,43.4375,7.947499990463257,25.84166669845581,0.0,8.531441450119019,0.0,13.626028537750244,8.92904019355774,0.0,21.84500026702881,28.920000553131104,0.0,11.009483337402344,19.477166175842285
2002-03-25,26.57023811340332,37.097500801086426,44.42500019073486,23.41550588607788,2.0193749964237213,23.797500133514404,0.0,9.979999780654907,9.447468757629395,43.05500030517578,7.931250095367432,25.94083309173584,0.0,8.47402834892273,0.0,13.527827024459839,8.853528022766113,0.0,21.30999994277954,28.55750036239624,0.0,10.908934831619263,19.15108585357666
2002-03-26,26.424999713897705,37.27999973297119,44.510000228881836,23.401212215423584,1.9970832467079163,23.8125,0.0,9.879999876022339,9.341997861862183,43.347500801086426,8.09624993801117,26.09166717529297,0.0,8.524730920791626,0.0,13.59848427772522,8.831640720367432,0.0,21.1899995803833,28.56125020980835,0.0,11.007198333740234,19.069565773010254
2002-03-27,27.08928632736206,37.99749946594238,45.08375072479248,23.696610927581787,2.0354167819023132,24.113749980926517,0.0,10.034375190734863,9.486254453659058,43.815001487731934,8.423749685287476,26.41083335876465,0.0,8.578415870666504,0.0,13.805665016174316,8.981570482254028,0.0,21.75250005722046,29.25749969482422,0.0,11.264853954315186,19.14293384552002
2002-03-28,27.219048023223877,38.0600004196167,45.21374988555908,23.875755310058594,2.062499761581421,24.193750381469727,0.0,10.15500020980835,9.5250403881073,43.97000026702881,8.528749942779541,26.49916648864746,0.0,8.579906702041626,0.0,13.92182993888855,9.068026542663574,0.0,22.08750009536743,29.40125036239624,0.0,11.30655837059021,19.206111907958984
2002-04-01,27.457143306732178,37.535000801086426,45.00749969482422,24.118743419647217,2.10770845413208,24.62375020980835,0.0,10.292500019073486,9.597169399261475,44.03750038146973,8.475000143051147,26.695833206176758,0.0,8.621661901473999,0.0,14.078712701797485,9.106329679489136,0.0,22.460000038146973,29.484999656677246,0.0,11.232861280441284,19.320240020751953
2002-04-02,27.92738151550293,37.267499923706055,45.16499996185303,24.29502820968628,2.1406250596046448,24.990000247955322,0.0,10.519375085830688,9.790419101715088,44.18000030517578,8.381250143051147,27.09083318710327,0.0,8.654469728469849,0.0,14.272720098495483,9.159954071044922,0.0,22.75,29.125,0.0,11.158592700958252,19.55664825439453
2002-04-03,27.71309518814087,36.23249912261963,45.03000068664551,24.067286491394043,2.0970834493637085,24.708749294281006,0.0,10.35812520980835,9.765923023223877,43.96750068664551,8.369999647140503,27.071666717529297,0.0,8.556792736053467,0.0,14.1817045211792,9.085536479949951,0.0,22.772500038146973,28.516249656677246,0.0,10.932358503341675,18.486697673797607
2002-04-04,27.08571481704712,35.90000057220459,44.3700008392334,23.722338676452637,2.0504165291786194,24.163750171661377,0.0,10.133749961853027,9.493059158325195,43.57499980926514,8.364999771118164,26.475833415985107,0.0,8.479993343353271,0.0,14.010450601577759,9.111801624298096,0.0,22.207500457763672,28.258749961853027,0.0,10.700983047485352,18.812777519226074
2002-04-05,26.616666793823242,35.44250011444092,43.72249984741211,23.316404819488525,2.0162499845027924,23.396250247955322,0.0,9.881875038146973,9.444746971130371,42.98750019073486,8.292499780654907,25.905000686645508,0.0,8.401702404022217,0.0,13.790096521377563,9.163238048553467,0.0,21.84499979019165,27.641249656677246,0.0,10.69526982307434,18.223796367645264
2002-04-08,26.992857456207275,35.51750087738037,44.07499980926514,23.50603151321411,2.021874785423279,23.887500286102295,0.0,10.053750276565552,9.520958423614502,43.32749938964844,8.53000020980835,26.31333303451538,0.0,8.511309385299683,0.0,13.897878408432007,9.21576738357544,0.0,21.994999885559082,27.615000247955322,0.0,10.871800661087036,18.246214389801025
2002-04-09,26.52142858505249,34.51750087738037,43.83125019073486,23.045782566070557,1.9854167997837069,23.546249866485596,0.0,9.901250123977661,9.501224994659424,42.70000076293945,8.672500133514404,26.084999561309814,0.0,8.47626519203186,0.0,13.797281980514526,9.192785501480103,0.0,21.09250020980835,27.197500228881836,0.0,10.774680376052856,18.032224655151367
2002-04-10,26.54166603088379,35.00250053405762,43.68874931335449,22.942869663238525,1.9877085089683533,23.706249713897705,0.0,9.899374961853027,9.595808506011963,42.84000015258789,8.765000104904175,26.03999948501587,0.0,8.490432262420654,0.0,13.951769590377808,9.171992778778076,0.0,21.994999408721924,27.11750030517578,0.0,10.874657154083252,17.80396842956543
2002-04-11,26.8630952835083,35.53750038146973,43.56874942779541,22.872355461120605,2.0222917199134827,23.739999771118164,0.0,9.998125076293945,9.77681040763855,42.75250053405762,8.706250190734863,26.15500020980835,0.0,8.585126638412476,0.0,14.03919243812561,9.082253694534302,0.0,22.6875,27.352499961853027,0.0,10.90722107887268,17.865108013153076
2002-04-12,26.101190090179443,34.30749988555908,42.36250019073486,22.41210651397705,1.9797919690608978,22.80625009536743,0.0,9.639999866485596,9.738704442977905,41.64999961853027,8.331249952316284,25.37750005722046,0.0,8.44196629524231,0.0,13.718241930007935,9.070215702056885,0.0,22.074999809265137,26.579999923706055,0.0,10.745543718338013,17.30058193206787
2002-04-15,26.25,34.92500019073486,42.767499923706055,22.522643089294434,2.0035415291786194,23.36875009536743,0.0,9.750624895095825,9.874795913696289,41.89999866485595,8.402499914169312,25.527499675750732,0.0,8.47551965713501,0.0,13.736205577850342,9.11836838722229,0.0,22.022500038146973,27.09749984741211,0.0,10.830095767974854,17.43101406097412
2002-04-16,26.382143020629883,35.78499889373779,43.177499771118164,22.82185173034668,2.0168752670288086,23.488749980926514,0.0,9.764374732971191,9.982988357543945,42.167500495910645,8.677500009536743,25.760000228881836,0.0,8.529204368591309,0.0,13.896681070327759,9.312073230743408,0.0,22.015000343322754,27.446249961853027,0.0,10.844378232955933,17.901792526245117
2002-04-17,26.82381010055542,36.96000099182129,43.51749897003174,23.01719570159912,2.0333332419395447,23.485000610351562,0.0,9.936874866485596,10.11227536201477,42.34000015258789,8.94124984741211,26.129167079925537,0.0,8.62837266921997,0.0,13.970930576324463,9.444493293762207,0.0,22.617499828338623,27.937500476837158,0.0,10.917504787445068,18.68030834197998
2002-04-18,27.276190280914307,36.769999504089355,43.69000053405762,23.04292392730713,2.04916650056839,24.269999980926514,0.0,10.17062520980835,10.168072938919067,42.44499969482422,8.830000162124634,26.20500087738037,0.0,8.759602785110474,0.0,14.00566029548645,9.423699617385864,0.0,22.9350004196167,27.96750020980835,0.0,11.037477254867554,19.00434970855713
2002-04-19,27.26547622680664,36.90499973297119,43.65625,23.210633277893066,2.066666543483734,24.533750534057617,0.0,10.228125095367432,10.144256830215454,42.42250061035156,8.823750019073486,26.255834102630615,0.0,8.852060317993164,0.0,13.945781469345093,9.410567045211792,0.0,23.03000020980835,27.64875030517578,0.0,10.966064929962158,18.926905632019043
2002-04-22,27.394047737121582,36.984999656677246,43.56875038146973,23.23064422607422,2.069374978542328,24.56624984741211,0.0,10.329999923706055,10.137452363967896,42.109999656677246,8.861250162124634,26.360000133514404,0.0,8.83938455581665,0.0,13.952966928482056,9.345998764038086,0.0,23.18000030517578,27.333750247955322,0.0,10.847234725952148,19.02269172668457
2002-04-23,27.5119047164917,36.86750030517578,43.07750129699707,23.07627534866333,2.070208251476288,24.94000005722046,0.0,10.400000095367432,10.11227560043335,40.957499504089355,8.809999942779541,26.28250026702881,0.0,8.737979888916016,0.0,13.915842056274414,9.384302139282227,0.0,23.09499979019165,27.223750114440918,0.0,10.640425443649292,18.953399658203125
2002-04-24,27.367857456207275,36.72749996185303,42.72749996185303,22.996231555938724,2.062708258628845,24.791249752044678,0.0,10.283124923706055,9.995917320251465,40.679999351501465,8.737500190734863,26.15666675567627,0.0,8.696970462799072,0.0,13.762552499771118,9.371170043945312,0.0,22.99250030517578,27.137500286102295,0.0,10.501028299331665,18.384798049926758
2002-04-25,27.522619247436523,37.43249988555908,42.95625019073486,22.99623155593872,2.062708258628845,24.672499656677246,0.0,10.366875171661377,9.95781135559082,40.34999942779541,8.806250095367432,26.169166564941406,0.0,8.672364711761475,0.0,13.588903665542604,9.298940658569336,0.0,23.18250036239624,27.606250286102295,0.0,10.503313541412354,17.594054222106934
2002-04-26,27.796428680419922,38.1850004196167,42.607500076293945,22.93524694442749,2.0822916626930237,24.464999675750732,0.0,10.482500076293945,9.968698740005493,40.277499198913574,8.832499742507935,26.15000009536743,0.0,8.648504734039307,0.0,13.646387338638306,9.20701265335083,0.0,23.769999980926514,28.16249990463257,0.0,10.531306982040405,16.750322341918945
2002-04-29,27.748809814453125,38.21000003814697,42.79999923706055,22.789453506469727,2.0787500143051147,24.22125005722046,0.0,10.495000123977661,9.859145164489746,39.91499996185303,8.661250114440918,25.81416654586792,0.0,8.59407377243042,0.0,13.713451862335205,9.094291687011719,0.0,23.81999969482422,28.051250457763672,0.0,10.408478260040283,15.68037223815918
2002-04-30,27.779762268066406,37.915000915527344,43.516249656677246,22.86759090423584,2.087499976158142,24.536250114440918,0.0,10.616250038146973,9.800626039505005,40.1899995803833,8.503750085830688,25.635833263397217,0.0,8.660434484481812,0.0,13.797281980514526,9.36679220199585,0.0,23.857500076293945,27.74375009536743,0.0,9.875457048416138,15.531598091125488
2002-05-01,27.75595235824585,37.90750026702881,43.66999912261963,22.825663089752197,2.126458525657654,24.793750286102295,0.0,10.478125095367432,9.787016868591309,40.24249935150146,8.551249980926514,25.491666793823242,0.0,8.69175100326538,0.0,13.839197158813477,9.533137798309326,0.0,24.072500228881836,27.658750534057617,0.0,9.916019439697266,15.761891841888428
2002-05-02,27.9761905670166,38.482500076293945,44.10750102996826,23.02005434036255,2.1425000429153442,25.046249866485596,0.0,10.666875123977661,9.955770015716553,40.63749980926514,8.62874984741211,25.670833587646484,0.0,8.68876838684082,0.0,13.998474836349487,9.742164134979248,0.0,24.31500005722046,28.147500038146973,0.0,9.545817852020264,15.751702308654785
2002-05-03,28.37857151031494,38.687499046325684,44.73124980926514,23.251607418060303,2.1135417819023132,25.06375026702881,0.0,10.900624752044678,10.050353527069092,40.72000026702881,8.438750267028809,26.110832691192627,0.0,8.711137294769287,0.0,14.157752513885498,9.91507625579834,0.0,24.707499980926514,28.664999961853027,0.0,9.720063924789429,15.54382610321045
2002-05-06,27.47261953353882,37.357500076293945,43.96875,22.920000076293945,2.076667010784149,24.480000019073486,0.0,10.670000076293945,9.874795913696289,39.66499900817871,8.038749933242798,25.675833225250244,0.0,8.528459072113037,0.0,13.872729301452637,9.787034034729004,0.0,24.317500114440918,27.557499885559082,0.0,9.644652843475342,15.378747940063477
2002-05-07,26.783333778381348,36.69999980926514,43.78250026702881,22.722750663757324,2.0191670060157776,24.15625,0.0,10.559375047683716,9.774768590927124,39.28999996185303,7.893749952316284,25.38416624069214,0.0,8.402448654174805,0.0,13.641597032546997,9.74982500076294,0.0,23.950000286102295,26.99874973297119,0.0,9.327011108398438,14.29860806465149
2002-05-08,27.36547613143921,37.582499504089355,44.142499923706055,22.953351497650146,2.036041796207428,24.630000114440918,0.0,10.80062484741211,9.848938465118408,39.464999198913574,8.179999828338623,25.763333797454834,0.0,8.537406206130981,0.0,13.839197158813477,9.779373168945312,0.0,24.58500051498413,27.97249937057495,0.0,9.224177360534668,14.025516033172607
2002-05-09,27.34999990463257,37.34749984741211,44.13374996185303,23.059122562408444,2.0533335208892822,24.642499923706055,0.0,10.762500047683716,9.848938465118408,39.552499771118164,8.200000047683716,25.8066668510437,0.0,8.526221990585327,0.0,13.903866291046143,9.721371173858643,0.0,24.447499752044678,27.741250038146973,0.0,9.374428987503052,14.386241912841797
2002-05-10,27.098809242248535,37.167500495910645,44.18624973297119,22.97526788711548,2.0410415530204773,24.363749980926514,0.0,10.709999799728394,9.83873176574707,39.32749938964844,8.28125,26.140000343322754,0.0,8.50459909439087,0.0,13.935003519058228,9.53751516342163,0.0,24.12249994277954,27.668749809265137,0.0,9.61894416809082,13.785031795501709
2002-05-13,26.965476036071777,37.13000011444092,44.364999771118164,23.02005434036255,2.0425000190734863,24.367499828338623,0.0,10.751874923706055,9.8958899974823,39.402499198913574,8.386249780654907,26.425832748413086,0.0,8.499379396438599,0.0,14.023624420166016,9.53751540184021,0.0,24.207499980926514,27.923749923706055,0.0,9.639510869979858,12.737499713897705
2002-05-14,27.292856693267822,37.920000076293945,45.06125068664551,23.282101154327393,2.061041474342346,25.06624984741211,0.0,10.964375257492065,9.948285818099976,40.47500038146973,8.377500057220459,27.114166259765625,0.0,8.608986377716064,0.0,14.186494588851929,9.709332942962646,0.0,24.889999866485596,27.920000076293945,0.0,9.744629859924316,13.112492084503174
2002-05-15,26.971428394317627,36.53749942779541,44.17500114440918,23.033394813537598,2.029791533946991,24.762499809265137,0.0,10.735625267028809,9.896570444107056,39.867499351501465,8.549999952316284,27.126667022705078,0.0,8.513546705245972,0.0,14.146974325180054,9.849413633346558,0.0,24.477500438690186,27.641250133514404,0.0,9.59894871711731,12.741576194763184
2002-05-16,27.04285717010498,36.55749988555908,44.35874938964844,23.16108274459839,2.0237500071525574,24.863749980926514,0.0,10.74625015258789,9.889765977859497,40.135000228881836,8.421249866485596,27.53583288192749,0.0,8.50907278060913,0.0,14.297868967056274,9.797977685928345,0.0,24.497499465942383,27.6875,0.0,9.493829727172852,12.729347944259644
2002-05-17,26.64642858505249,36.1274995803833,44.416250228881836,23.070557594299316,1.9908332824707031,24.78874969482422,0.0,10.62375020980835,9.808111429214478,40.14750003814697,8.43500018119812,27.624999523162842,0.0,8.485958337783813,0.0,14.309844732284546,9.739975452423096,0.0,24.255000114440918,27.445000171661377,0.0,9.312728643417358,12.708967924118042
2002-05-20,26.46666669845581,35.66749954223633,44.32500076293945,22.88093137741089,1.9668749868869781,24.85249948501587,0.0,10.600625038146973,9.857784271240234,39.760000228881836,8.573750019073486,27.59000015258789,0.0,8.429290771484375,0.0,14.222421884536743,9.720276832580566,0.0,24.4350004196167,27.401249885559082,0.0,9.220749378204346,12.79660177230835
2002-05-21,26.642857551574707,35.43249988555908,44.30125045776367,22.887601375579834,1.9662497639656067,24.65875005722046,0.0,10.640624761581421,9.891126871109009,39.87750053405762,8.75125002861023,27.609166622161865,0.0,8.464335441589355,0.0,14.24038553237915,9.51234483718872,0.0,24.25250005722046,26.721250534057617,0.0,9.375,13.295912027359009
2002-05-22,26.829761505126953,35.58749961853027,44.17124938964844,22.97145652770996,1.960625022649765,24.583749771118164,0.0,10.673749923706055,9.92651104927063,40.22000026702881,8.767499923706055,27.877500057220463,0.0,8.516529083251953,0.0,14.30385708808899,9.48826813697815,0.0,24.177499771118164,26.26125001907349,0.0,9.50182819366455,13.913425922393799
2002-05-23,27.09761905670166,36.734999656677246,44.57249927520752,23.05435800552368,1.983333259820938,24.926249980926514,0.0,10.776874780654907,9.986390829086304,40.74499988555908,9.50125002861023,28.050833225250244,0.0,8.526222229003906,0.0,14.552952766418457,9.532043218612671,0.0,24.422499656677246,26.453750133514404,0.0,9.557244062423706,14.41884994506836
2002-05-24,26.94761896133423,36.5,44.59875011444092,22.798029899597168,1.990624725818634,25.10124969482422,0.0,10.601249933242798,10.02585744857788,40.584999084472656,9.56375002861023,27.835000038146973,0.0,8.497888326644897,0.0,14.609239101409912,9.655708312988281,0.0,24.62750005722046,26.018750190734863,0.0,9.457267045974731,14.327140092849731
2002-05-28,26.717857360839844,36.49499988555908,44.288750648498535,22.524548053741455,1.9770832657814026,25.2212495803833,0.0,10.489374876022339,9.962575197219849,39.87249946594238,9.703749895095825,27.65083360671997,0.0,8.400957107543945,0.0,14.436788082122803,9.585668087005615,0.0,24.302499771118164,26.06874990463257,0.0,9.19161319732666,13.880818128585815
2002-05-29,25.9761905670166,36.30249881744385,43.96500015258789,22.357791900634766,1.9604167640209198,25.076250076293945,0.0,10.379375219345093,9.899972915649414,39.98249912261963,9.214999675750732,27.638333320617676,0.0,8.35472822189331,0.0,14.43798542022705,9.44668197631836,0.0,23.90750026702881,26.00749969482422,0.0,8.873400211334229,12.766031980514526
2002-05-30,25.752381324768066,36.09249973297119,43.55375003814697,21.9404239654541,1.92416650056839,25.24250030517578,0.0,10.277499914169312,9.766603231430054,39.654998779296875,9.146250009536743,27.298333644866943,0.0,8.189944982528687,0.0,14.278708219528198,9.291279792785645,0.0,23.637500286102295,25.90750026702881,0.0,8.882541418075562,11.830589771270752
2002-05-31,26.527381420135498,36.51250076293945,43.83124923706055,22.068111419677734,1.9243750274181366,25.728750228881836,0.0,10.296875,9.819678544998169,39.88749980926514,9.200000047683716,27.491666316986084,0.0,8.183234453201294,0.0,14.36253833770752,9.180747509002686,0.0,23.889999866485596,25.958749771118164,0.0,9.025365591049194,11.533041954040527
2002-06-03,26.09761905670166,35.9375,43.616249084472656,21.74793815612793,1.8854167759418488,25.737500190734863,0.0,10.134374856948853,9.715569019317627,39.5600004196167,9.216249942779541,27.18000030517578,0.0,8.13924264907837,0.0,14.224817037582397,8.950928211212158,0.0,23.77500009536743,25.454999923706055,0.0,8.865973472595215,9.782400131225586
2002-06-04,25.82618999481201,35.37750053405762,43.31750011444092,21.42014217376709,1.8670832216739655,25.58750009536743,0.0,9.980624914169312,9.638677597045898,39.170000076293945,9.055000305175781,26.880834102630615,0.0,7.994591593742371,0.0,14.1984703540802,8.987042665481567,0.0,23.30500030517578,24.96999979019165,0.0,8.747143507003784,9.052796125411987
2002-06-05,25.58571434020996,34.812499046325684,43.35000038146973,21.294360637664795,1.8491667211055756,25.302499771118164,0.0,9.849999904632568,9.629831314086914,39.23750019073486,8.832499980926514,26.684166431427002,0.0,7.934941291809082,0.0,14.22361946105957,9.098669290542603,0.0,22.9375,24.417500019073486,0.0,8.70543885231018,7.8361101150512695
2002-06-06,25.758334159851074,35.16999912261963,43.447500228881836,21.41728401184082,1.8100000023841858,24.933749675750732,0.0,9.90999984741211,9.615541696548462,39.552499771118164,8.875000238418579,26.68833303451538,0.0,7.912572741508484,0.0,14.237990379333496,9.029723405838013,0.0,22.869999885559082,24.509999752044678,0.0,8.553473234176636,7.269546031951904
2002-06-07,25.977381229400635,35.390000343322754,43.3100004196167,21.374403476715088,1.76416677236557,24.886250019073486,0.0,9.874999761581421,9.594447374343872,39.36999988555908,8.752500057220459,26.505000114440918,0.0,7.845466256141663,0.0,14.182901620864868,8.984853744506836,0.0,22.96749973297119,24.557499408721924,0.0,8.377513647079468,6.927162051200867
2002-06-10,25.876190185546875,35.3125,43.31624984741211,21.413472175598145,1.793749988079071,24.49375009536743,0.0,9.77999997138977,9.564507246017456,39.26499938964844,8.702500104904175,26.263333320617676,0.0,7.7984923124313354,0.0,14.059551239013672,9.109613180160522,0.0,23.112500190734863,24.389999866485596,0.0,8.407792329788208,7.039252042770386
2002-06-11,25.45476198196411,34.21999931335449,43.291250228881836,21.35058069229126,1.7625000178813934,23.80999994277954,0.0,9.548125028610228,9.556341648101807,39.357500076293945,8.464999914169312,25.935833454132084,0.0,7.738096833229065,0.0,13.923027515411377,8.992514371871948,0.0,22.68000030517578,23.851250171661377,0.0,8.340379238128662,6.568473935127258
2002-06-12,25.416666984558105,34.0625,43.361249923706055,21.240997791290283,1.7762502431869507,23.59999942779541,0.0,9.508125066757202,9.554980754852295,39.4975004196167,8.423749923706055,25.88583374023438,0.0,7.735859513282776,0.0,13.875124454498291,8.992514371871948,0.0,22.825000286102295,23.838749885559082,0.0,8.329524755477905,6.199596047401428
2002-06-13,25.728571891784668,34.795000076293945,43.513750076293945,21.35629892349243,1.7770834863185883,23.63124990463257,0.0,9.496249914169312,9.572673082351685,39.45750045776367,8.522500038146973,25.985833168029785,0.0,7.762702226638794,0.0,14.054761171340942,9.05270528793335,0.0,22.960000038146973,24.051249980926514,0.0,8.500914096832275,6.309647917747498
2002-06-14,25.821428775787354,35.065001487731934,43.25874996185303,21.071382522583008,1.763541728258133,23.494999885559082,0.0,9.487500190734863,9.508029222488403,39.07499980926514,8.381250143051147,25.820000171661377,0.0,7.81415057182312,0.0,14.126615524291992,8.954211473464966,0.0,23.05500030517578,24.05124950408936,0.0,8.47806191444397,6.0915820598602295
2002-06-17,26.604762077331543,36.19250011444092,43.96249961853027,21.59166383743286,1.8104165196418762,24.15499973297119,0.0,9.784374952316284,9.617583036422728,39.75749969482422,8.523750066757202,26.323333263397217,0.0,8.012486457824707,0.0,14.400860786437988,9.280336380004883,0.0,23.81500005722046,24.823750019073486,0.0,8.732861042022705,6.032480001449585
