,AES,LNT,AEE,AEP,AWK,ATO,CNP,CMS,ED,CEG,D,DTE,DUK,EIX,ETR,EVRG,ES,EXC,FE,NEE,NI,NRG,PCG,PNW,PPL,PEG,SRE,SO,WEC,XEL
2008-11-12,7.207499980926514,13.981250047683716,31.462499618530273,29.519999980926514,19.394999980926514,23.47499990463257,11.615000247955322,9.684999942779541,38.17500019073486,0.0,34.39750003814697,29.974467754364014,46.28250026702881,32.937499046325684,76.3174991607666,19.28250026702881,21.84999990463257,36.20720386505127,52.52499961853027,10.859375,4.652259349822998,21.977499961853027,35.49250030517578,29.292499542236328,27.969942092895508,27.482500553131104,40.822500228881836,34.015000343322754,20.053749561309814,17.05750036239624
2008-11-13,7.877500057220459,14.377500057220459,32.71249961853027,30.630000114440918,19.94749927520752,23.267499923706055,11.692499876022339,10.147500038146973,38.97749996185303,0.0,35.385000228881836,31.00851011276245,47.10000038146973,34.197500228881836,78.98500061035156,19.929999828338623,22.65749979019165,37.57845973968506,53.85999870300293,11.367500066757202,4.641453981399536,22.40999984741211,36.59500026702881,28.80999994277954,28.6987624168396,28.479999542236328,42.50250053405762,34.742499351501465,20.443750381469727,17.660000324249268
2008-11-14,8.214999914169312,14.664999961853027,33.6225004196167,31.27500057220459,19.90749979019165,22.80999994277954,11.945000171661377,10.644999980926514,39.47000026702881,0.0,36.34249973297119,31.66595697402954,47.2574987411499,34.170000076293945,80.82500076293945,20.417500495910645,23.460000038146973,37.373395919799805,53.579999923706055,11.85812497138977,4.394891738891602,22.94000005722046,36.992499351501465,29.364999771118164,29.98642349243164,28.817500114440918,42.92500019073486,35.242499351501465,21.113749504089355,18.15999984741211
2008-11-17,8.229999899864197,14.825000047683716,33.984999656677246,30.77750015258789,19.392500400543213,23.132500171661377,11.710000038146973,10.577500104904175,38.91499996185303,0.0,36.01249980926514,30.912766456604004,46.5600004196167,33.32499980926514,78.73000144958496,19.787500381469727,23.207500457763672,36.37303829193115,53.282501220703125,11.638750076293945,4.559921383857727,22.28250026702881,36.74000072479248,29.072499752044678,30.379939556121826,28.764999866485596,41.30000019073486,35.39249897003174,21.162500381469727,17.74749994277954
2008-11-18,8.089999914169312,15.266250133514403,33.5625,30.374999523162842,19.62000036239624,23.579999923706055,11.777499675750732,10.357500076293945,38.90250015258789,0.0,35.84000015258789,30.70425510406494,46.56750011444092,32.572500228881836,78.11499977111816,19.894999980926514,22.869999885559082,36.422966957092285,53.6225004196167,11.488750219345093,4.543221950531006,22.085000038146973,36.80000019073486,28.91249990463257,30.256528854370117,29.05500030517578,40.92250061035156,35.16249942779541,21.017499923706055,17.985000133514404
2008-11-19,7.809999942779541,15.40125036239624,33.13499927520752,30.100000381469727,19.605000019073486,23.84749984741211,11.822500228881836,10.100000143051147,39.10000038146973,0.0,35.70249938964844,30.604255199432377,45.86999988555908,32.082499980926514,79.48750114440918,19.55500030517578,22.68499994277954,35.94151210784912,54.070000648498535,11.486249685287476,4.477406859397888,21.15000009536743,36.7549991607666,28.862500190734863,30.123804569244385,28.660000324249268,40.927499771118164,34.83250045776367,21.102499961853027,17.820000648498535
2008-11-20,7.1499998569488525,14.329999923706055,30.77999973297119,28.63249969482422,19.164999961853027,23.889999866485596,11.379999876022339,9.295000076293945,38.177499771118164,0.0,34.44000053405762,29.182979106903076,44.66249942779541,30.377500057220455,78.01749801635742,18.225000381469727,21.30999994277954,33.51283884048462,52.51750087738037,10.962500095367432,4.2249510288238525,17.94249987602234,35.367499351501465,27.65750026702881,28.382086277008057,26.84499979019165,39.812500953674316,34.23750019073486,20.288750171661377,17.162500381469727
2008-11-21,7.047500133514404,14.543750047683716,31.415000438690186,28.450000286102295,19.505000114440918,23.452500343322754,11.574999809265137,9.172499895095825,38.97000026702881,0.0,35.4950008392334,30.070212841033936,44.4375,30.484999656677246,81.85000228881836,18.290000438690186,21.65750026702881,34.31704616546631,54.21000003814697,11.505624771118164,4.3055009841918945,17.957499504089355,36.062499046325684,27.675000190734863,28.663835525512695,28.119999885559082,41.38000011444092,34.742499351501465,20.07499980926514,17.410000324249268
2008-11-24,7.304999947547913,15.633749961853027,33.50500011444092,29.317500114440918,20.27999973297119,24.617499828338623,12.232500076293945,9.807500123977661,40.28499984741211,0.0,37.24250030517578,31.08297824859619,45.94499969482422,32.21749973297119,85.42249870300293,19.50250005722046,23.00250005722046,37.05777549743652,56.86999988555908,12.073750019073486,4.556974530220032,20.34499979019165,37.447500228881836,28.794999599456787,30.04929208755493,29.40749979019165,44.11250019073486,35.472500801086426,21.119999885559082,18.40000009536743
2008-11-25,7.487499952316284,15.682500123977661,34.47749996185303,29.81749963760376,20.922499656677246,24.449999809265137,12.230000019073486,9.837499856948853,40.047499656677246,0.0,37.357500076293945,30.93617010116577,46.380001068115234,32.96000099182129,84.90999984741211,19.574999809265137,23.022500038146973,38.493224143981934,57.454999923706055,12.051250219345093,4.698428630828857,21.21750020980835,37.07250118255615,29.53000020980835,31.064518451690674,29.677500247955322,45.27250099182129,35.820000648498535,21.4350004196167,18.652499198913574
2008-11-26,7.384999990463257,15.24875020980835,33.94250011444092,30.235000133514404,20.21749973297119,24.09000015258789,11.940000057220459,9.757499933242798,39.422499656677246,0.0,36.13000011444092,30.51702117919922,45.390000343322754,32.29249954223633,83.10999870300293,19.422500133514404,22.817500114440918,38.66262435913086,56.952500343322754,11.894999980926514,4.628683805465698,22.58750009536743,37.18249988555908,28.977500438690186,30.638402938842773,29.387499809265137,44.760000228881836,35.76000118255615,21.28874969482422,18.172500133514404
2008-11-28,7.602499961853027,15.708749771118164,34.972500801086426,30.87249994277954,20.289999961853027,24.652499675750732,12.747499942779541,9.997499942779541,39.84000015258789,0.0,36.54249954223633,31.151063919067383,45.892499923706055,32.95500087738037,84.40250015258789,19.997499465942383,23.03499984741211,39.48288059234619,58.125000953674316,12.174999713897705,4.699410796165466,23.050000190734863,38.07499980926514,29.914999485015873,31.201899528503418,30.46500015258789,45.88249969482422,36.03750038146973,21.461249351501465,18.522500038146973
2008-12-01,7.159999966621399,15.127500057220459,34.0600004196167,30.53749990463257,19.479999542236328,23.985000133514404,12.40499997138977,9.837499856948853,39.15750026702881,0.0,35.542500495910645,30.548935890197754,45.01500129699707,31.6274995803833,82.37749862670898,19.21250009536743,22.449999809265137,38.16512107849121,56.26250076293945,11.678124904632568,4.55795681476593,22.722500324249268,37.43249988555908,29.329999923706055,29.54167890548706,29.132500171661377,43.44999980926514,35.562499046325684,21.02500009536743,18.070000171661377
2008-12-02,7.442499995231628,14.644999980926514,33.71500015258789,29.642499923706055,18.91249990463257,23.257500171661377,12.247499942779541,9.792500019073486,38.96750068664551,0.0,35.34749984741211,30.080851078033447,44.08500003814697,31.255000591278076,82.31499862670898,18.84999990463257,22.462499618530273,37.400142669677734,55.59250068664551,11.40750002861023,4.414538025856018,22.40000057220459,36.91749954223633,28.994999885559082,28.901341915130615,28.980000019073486,42.480000495910645,35.38500118255615,20.768750190734863,17.822499752044678
2008-12-03,7.294999837875366,14.801249980926514,33.88999938964844,29.580000400543213,19.542500019073486,23.585000038146973,12.522499799728394,9.919999837875366,38.98500061035156,0.0,35.447500228881836,30.206382751464844,43.74749946594238,31.945000648498535,82.48500061035156,19.050000190734863,22.6875,38.184736251831055,55.927499771118164,11.463124990463257,4.452848672866821,22.860000133514404,36.10249996185303,29.352499961853027,29.436896800994873,29.90500020980835,43.239999771118164,35.697500228881836,20.996249675750732,17.862500190734863
2008-12-04,7.007499933242798,14.65625,33.567501068115234,29.279999732971195,20.08750009536743,23.38249969482422,12.652499675750732,9.824999809265137,38.68499946594238,0.0,35.09749984741211,29.429787158966064,43.93499946594238,31.15999937057495,82.22750091552734,19.057499885559082,22.274999618530273,37.920827865600586,55.142499923706055,11.400000095367432,4.404715299606323,22.557499885559082,35.197500228881836,29.322500228881836,29.062008380889893,29.46749973297119,42.982500076293945,35.80500030517578,20.99749994277954,17.80999994277954
2008-12-05,6.445000052452087,14.506249904632568,33.09500026702881,29.15500020980835,20.307499885559082,23.44000005722046,12.505000114440918,9.567499876022339,38.339999198913574,0.0,34.66250038146973,28.540425777435303,43.82999897003174,30.55999994277954,81.06499862670898,18.892499446868896,22.02750015258789,36.77425193786621,53.44499969482422,11.246874809265137,4.286836743354797,22.5625,35.06750011444092,29.15999984741211,27.809275150299072,28.05500030517578,42.1299991607666,35.90250015258789,20.521250247955322,17.65999984741211
2008-12-08,6.857500076293945,15.0625,33.50250053405762,29.862499713897705,20.964999675750732,23.587499618530273,12.922500133514404,10.000000238418579,39.2475004196167,0.0,35.57499980926514,29.52765941619873,45.082499504089355,31.142499923706055,82.83250045776367,19.34749937057495,22.740000247955322,39.00677680969238,55.857500076293945,11.615000009536743,4.386050820350647,23.664999961853027,36.44499969482422,30.52999973297119,28.791902542114258,28.94249963760376,43.927499771118164,37.17250061035156,20.737499713897705,18.304999828338623
2008-12-09,7.1524999141693115,14.920000076293945,33.0600004196167,29.259999752044678,20.99749994277954,22.78749990463257,12.71500015258789,9.78000020980835,38.77499961853027,0.0,35.195000648498535,29.52765989303589,44.10749912261963,30.27999973297119,80.72249794006348,18.772500038146973,22.644999980926514,38.33630561828613,54.972500801086426,11.37250018119812,4.391945123672485,22.864999771118164,36.14999961853027,30.357500076293945,28.114308834075928,28.59499979019165,43.30500030517578,36.642499923706055,20.483749866485596,18.075000286102295
2008-12-10,7.179999947547913,15.133749961853027,33.285000801086426,29.792500019073486,20.572500228881836,22.56500005722046,12.72249984741211,9.96749997138977,39.12750053405762,0.0,34.89500045776367,29.97234058380127,43.97999954223633,30.882500648498535,80.57250022888184,18.695000171661377,23.28249979019165,39.19222545623779,54.95249938964844,11.353125095367432,4.421414613723755,23.545000076293945,36.415000915527344,30.635000228881836,28.135265350341797,28.69499969482422,43.92499923706055,36.704999923706055,20.661250114440918,18.130000114440918
2008-12-11,7.182500004768372,15.097500085830688,33.10499954223633,30.152499675750732,20.640000343322754,22.47499990463257,12.630000114440918,9.964999914169312,39.177499771118164,0.0,34.644999504089355,29.319149017333984,43.93499946594238,31.402499198913574,81.02499961853027,18.59249973297119,23.207500457763672,39.238587379455566,55.0,11.408750057220459,4.471512794494629,23.69000005722046,36.53250026702881,30.15000009536743,27.955970764160156,29.077499866485596,43.859999656677246,36.489999771118164,20.68125009536743,18.199999809265137
2008-12-12,7.0274999141693115,14.90750002861023,32.15500020980835,29.605000019073486,20.41249990463257,22.84749984741211,12.460000038146973,9.712499618530273,38.39750099182129,0.0,34.25500011444092,29.01914882659912,43.4399995803833,31.600000381469727,80.17749977111816,18.602499961853027,23.104999542236328,38.373751640319824,53.5575008392334,11.357500314712524,4.472495079040527,23.010000228881836,36.3174991607666,29.480000019073486,27.61368179321289,28.74500036239624,41.92500019073486,36.054999351501465,20.582499504089355,17.884999752044678
2008-12-15,7.162500023841858,15.051249980926514,32.172500133514404,29.539999961853027,20.66499948501587,23.18499994277954,12.507499933242798,9.680000305175781,38.61000061035156,0.0,34.46000003814697,29.085106849670414,43.739999771118164,31.80999994277954,81.04500007629395,18.952499866485596,23.149999618530273,38.6679744720459,53.5575008392334,11.459374904632568,4.516699433326721,23.22249984741211,36.71249961853027,29.545000076293945,27.4646577835083,29.409999847412106,41.642499923706055,36.07999897003174,20.975000381469727,17.90250015258789
2008-12-16,7.5274999141693115,15.18624997138977,32.31749963760376,29.804999828338623,20.8125,23.22499990463257,12.585000038146973,9.692500114440918,39.084999084472656,0.0,34.572500228881836,29.540425300598145,44.35499954223633,31.997499465942383,81.62749862670898,19.255000114440918,22.87249994277954,38.885520935058594,53.6850004196167,11.738125085830688,4.603143215179443,22.46250057220459,37.72499942779541,30.65999984741211,27.785990715026855,29.577500343322754,41.77250003814697,36.61250019073486,21.40374994277954,18.210000038146973
2008-12-17,7.695000052452087,15.051250219345093,32.607500076293945,30.144999980926514,21.312500476837158,23.352499961853027,12.59249997138977,9.69249963760376,38.9950008392334,0.0,34.4399995803833,29.487234115600586,44.23500061035156,31.72249984741211,81.32750129699707,19.397499561309814,22.769999980926514,38.609130859375,52.8125,11.827500104904175,4.533398985862732,21.892499923706055,37.989999771118164,30.817500114440918,27.606696128845215,28.820000171661377,41.47499942779541,36.63249969482422,20.824999809265137,18.227499961853027
2008-12-18,7.824999928474426,14.331249952316284,32.88999938964844,30.855000019073486,21.057499885559082,23.285000324249268,12.415000200271606,9.697499752044678,38.99250030517578,0.0,34.6850004196167,29.61276626586914,44.32499980926514,31.392499923706055,81.72750091552734,19.367499828338623,22.53999948501587,37.992154121398926,52.82749938964844,12.25125002861023,4.445972442626953,22.02500057220459,38.19999980926514,30.692500114440918,27.64628028869629,28.36750030517578,41.007500648498535,36.3149995803833,20.47499942779541,18.269999980926514
2008-12-19,7.987500071525574,13.971250057220459,32.97749996185303,31.864999771118164,20.807499885559082,23.324999809265137,12.427500009536743,9.694999933242798,39.08750057220459,0.0,35.44000053405762,30.012765884399414,44.4975004196167,31.50499963760376,82.33500099182129,19.359999656677246,22.652499675750732,37.899428367614746,51.23750019073486,12.62374997138977,4.392927169799805,21.485000133514404,38.55749988555908,30.65499973297119,27.918715000152588,28.744999885559082,41.05000019073486,36.15499973297119,20.729999542236328,18.5
2008-12-22,7.847499966621399,13.798749923706055,32.57499980926514,32.1225004196167,21.642499923706055,23.357500076293945,12.387500047683716,9.660000085830688,38.922499656677246,0.0,34.84500026702881,29.6276593208313,44.34000110626221,30.912500381469727,81.84250068664551,19.170000076293945,22.964999675750732,37.10235404968262,49.36250019073486,12.696874856948853,4.282907843589783,21.1225004196167,39.14999961853027,30.487499713897705,27.678879737854004,28.397499561309814,40.52750110626221,35.97500038146973,20.707499504089355,18.46999979019165
2008-12-23,7.7500001192092896,13.821250200271606,32.19749927520752,32.00250053405762,22.042499542236328,23.612500190734863,12.207499980926514,9.475000143051147,38.540000915527344,0.0,34.677499771118164,29.838298320770264,43.97999954223633,30.947500228881836,81.50750160217285,19.182499885559082,23.237499713897705,36.81526470184326,47.107500076293945,12.616874933242798,4.207268953323364,20.607500076293945,38.88999938964844,30.6274995803833,27.283034324645996,28.019999980926514,40.177499771118164,35.964999198913574,20.679999351501465,18.34250020980835
2008-12-24,7.622500061988831,13.676250219345093,31.832500457763672,31.78250026702881,22.077500343322754,23.40749979019165,12.024999856948853,9.25,38.505001068115234,0.0,34.607500076293945,29.793616771697998,43.61249923706055,31.077500343322754,81.09500122070312,18.985000133514404,22.942500114440918,37.080955505371094,45.78499984741211,12.503750085830688,4.148330330848694,20.175000190734863,38.234999656677246,30.632500171661377,26.96170139312744,27.84999990463257,39.63749980926514,35.867499351501465,20.600000381469727,17.99250030517578
2008-12-26,7.715000033378601,13.897500038146973,32.08749961853027,32.08000087738037,21.8125,23.56500005722046,12.087499856948853,9.307499885559082,38.415000915527344,0.0,34.872501373291016,29.923404693603516,43.85249996185303,31.167500495910645,82.01499938964844,19.15749979019165,23.054999828338623,37.66583442687988,46.06999969482422,12.546249866485596,4.197445869445801,21.06500005722046,38.81500053405762,30.96500015258789,27.094426155090332,28.21999979019165,40.07499980926514,35.88749980926514,20.789999961853027,17.957499980926514
2008-12-29,7.787500023841858,14.011250019073486,32.03249979019165,31.90999984741211,21.062500476837158,23.452499866485596,12.042499780654907,9.412499904632568,38.27250003814697,0.0,34.86250114440918,30.00851058959961,43.785000801086426,30.65749979019165,81.54249954223633,19.257500171661377,23.204999923706055,37.350213050842285,46.39750003814697,12.242499828338623,4.184675812721252,20.945000171661377,38.07749938964844,30.8774995803833,27.175923824310303,28.197500228881836,40.30500030517578,36.05749988555908,20.798749923706055,17.954999923706055
2008-12-30,7.987500071525574,14.21999979019165,32.22000026702881,32.042500495910645,20.457499980926514,23.487499713897705,12.307499885559082,9.557499885559082,38.40999984741211,0.0,35.03499984741211,30.244680881500244,44.422499656677246,31.119999885559082,82.18000030517578,19.72499942779541,23.585000038146973,38.28102779388428,47.28249931335449,12.334375143051147,4.255402684211731,20.96500015258789,38.05000019073486,31.50499963760376,27.88145923614502,28.130000114440918,41.117499351501465,36.38000011444092,20.776249885559082,18.15000009536743
2008-12-31,8.227500200271606,14.442500114440918,32.98750019073486,32.79749870300293,20.587499618530273,23.69000005722046,12.46749997138977,9.90999984741211,38.71500015258789,0.0,35.607500076293945,30.35744619369507,44.8799991607666,31.849998950958252,83.10499954223633,20.317500114440918,23.84499979019165,39.13516426086426,48.142499923706055,12.483750104904175,4.3055009841918945,22.302499771118164,38.45499897003174,32.09250020980835,28.384414672851562,28.46999979019165,42.267499923706055,36.76249980926514,20.90500020980835,18.419999599456787
2009-01-02,8.432499885559082,14.706250190734863,33.744998931884766,33.692501068115234,21.007500171661377,23.959999561309814,12.762500286102295,10.315000057220459,39.107500076293945,0.0,36.197500228881836,30.695744514465336,45.69000053405762,32.5049991607666,84.06750106811523,20.660000324249268,24.19249963760376,40.189016342163086,49.070000648498535,12.750624895095825,4.358545899391174,23.510000228881836,38.70250129699707,32.78249931335449,28.861757278442383,29.53249979019165,43.15999984741211,37.22500038146973,21.170000076293945,18.71750020980835
2009-01-05,8.84000015258789,14.651249885559082,34.07499980926514,33.86999988555908,20.672500133514404,23.975000381469727,12.960000038146973,10.575000047683716,39.33749961853027,0.0,36.36999988555908,30.865957260131836,46.890000343322754,33.10249996185303,85.20500183105469,20.77999973297119,24.52750015258789,40.76676082611084,50.6875,12.959374904632568,4.386051058769226,23.489999771118164,38.61000061035156,33.33749961853027,29.327456951141357,30.454999923706055,43.6899995803833,36.96000003814697,21.09499979019165,18.72249984741211
2009-01-06,9.294999837875366,14.341249942779541,33.75250053405762,33.500000953674316,20.460000038146973,24.137500286102295,13.075000047683716,10.93999981880188,39.3075008392334,0.0,36.415000915527344,31.10212802886963,46.792500495910645,33.55749988555908,84.88749885559082,20.585000038146973,24.862499713897705,41.19472122192383,51.082499504089355,12.961874961853027,4.411591053009033,24.21749973297119,38.447500228881836,33.28750038146973,29.85835552215576,30.90499973297119,44.0600004196167,36.320000648498535,21.087499618530273,18.619999885559082
2009-01-07,9.142499923706055,14.088750123977661,32.90499973297119,32.80749988555908,20.1225004196167,23.96250009536743,12.777499914169312,10.944999933242798,38.84249973297119,0.0,35.82249927520752,30.51702070236206,46.109999656677246,32.832499504089355,83.14749908447266,20.015000343322754,24.637500286102295,39.910841941833496,49.64999866485596,12.611875057220459,4.297642469406128,24.06500005722046,37.732500076293945,32.66499900817871,29.89095449447632,31.017500400543213,43.01249980926514,35.73750019073486,20.956250190734863,18.259999752044678
2009-01-08,8.930000305175781,14.149999856948853,32.75500011444092,32.992499351501465,20.23750066757202,23.56500005722046,12.867500305175781,11.03250002861023,39.3125,0.0,35.59250068664551,30.34893560409546,46.19999980926514,32.55749988555908,82.84250068664551,20.112500190734863,24.669999599456787,39.292083740234375,47.859999656677246,12.708124876022339,4.2671908140182495,23.612500190734863,37.93000030517578,32.75749969482422,30.130789756774902,30.839999675750732,43.23249912261963,35.56999969482422,21.28874969482422,18.3149995803833
2009-01-09,9.249999761581421,14.112499952316284,32.8100004196167,32.96999931335449,20.519999980926514,23.732500076293945,12.980000019073486,11.184999942779541,39.75999927520752,0.0,35.27500057220459,30.421276569366455,46.05000019073486,32.24749946594238,80.51250267028809,19.94000005722046,24.91249990463257,39.304564476013184,48.35249996185303,12.646249771118164,4.332023501396179,23.96750020980835,38.125,32.989999771118164,30.268171310424805,30.734999656677246,43.6899995803833,35.54249954223633,21.416249752044678,18.362500190734863
2009-01-12,9.042500257492065,14.140000104904175,32.61250114440918,32.739999771118164,20.322499752044678,23.9975004196167,12.850000143051147,10.944999933242798,40.17500114440918,0.0,35.15999984741211,30.40638303756714,46.08750057220459,31.929999828338623,80.71750068664551,19.645000457763672,24.552499771118164,39.06205463409424,48.9375,12.493125200271606,4.338899850845337,23.847500324249268,38.625,32.86000061035156,30.135447025299072,30.507500171661377,43.65750026702881,35.72499942779541,21.423750400543213,18.297500133514404
2009-01-13,8.697499990463257,14.138750076293944,32.4574990272522,32.37750005722046,19.93250036239624,23.987499713897705,12.675000429153442,10.877500057220459,39.7475004196167,0.0,34.6875,29.92553186416626,45.7574987411499,31.452499389648438,79.14749908447266,19.617499828338623,23.99500036239624,38.461127281188965,48.03749942779541,12.367500066757202,4.283890008926392,23.677500247955322,37.357500076293945,32.56750011444092,29.949166774749756,30.03249979019165,43.15500068664551,35.20500087738037,21.30875015258789,18.209999561309814
2009-01-14,8.199999690055847,13.778749942779541,31.647500038146973,31.44249963760376,19.934999465942383,23.80750036239624,12.442499876022339,10.677500009536743,39.31750011444092,0.0,33.85499954223633,29.089361667633057,45.045000076293945,31.06999969482422,76.10249900817871,19.272500038146973,23.339999675750736,37.25570583343506,47.375000953674316,12.081249952316284,4.19744598865509,22.954999923706055,36.4925012588501,31.922500133514404,29.131863117218018,29.427499771118164,42.04749870300293,34.60249900817871,20.71125030517578,17.957499980926514
2009-01-15,7.949999928474426,13.638750076293945,31.567500591278076,31.634999752044678,20.174999713897705,23.730000019073486,12.432499885559082,10.997499942779541,39.4399995803833,0.0,33.74749946594238,28.995744228363037,44.59500026702881,31.7524995803833,75.85750007629395,19.397500038146973,23.19000005722046,37.571327209472656,48.385000228881836,12.023749828338623,4.157171010971069,23.195000171661377,36.62249946594238,32.07000017166138,28.887370586395264,29.980000019073486,42.53249931335449,34.38499927520752,20.776249885559082,17.96500015258789
2009-01-16,8.339999914169312,13.889999866485596,32.25000047683716,32.30000066757202,20.50749969482422,24.210000038146973,12.762500047683716,11.230000019073486,39.97499942779541,0.0,34.46999931335449,29.514894008636475,44.97000026702881,32.8799991607666,77.07500076293945,19.94249963760376,23.627500534057617,38.853424072265625,49.79499912261963,12.378750324249268,4.211198210716248,23.77750015258789,37.410000801086426,32.79249954223633,29.802471160888672,30.804999828338623,43.63999938964844,34.994998931884766,21.303750038146973,18.285000324249268
2009-01-20,8.31000018119812,13.820000171661377,32.11250019073486,32.21749973297119,20.40749979019165,23.96999979019165,12.629999876022339,11.357500076293945,39.94250011444092,0.0,34.572500228881836,29.272340297698975,44.97749996185303,32.41749906539917,77.90250015258789,19.755000114440918,23.49250030517578,38.64301013946533,49.660000801086426,12.463749885559082,4.139489054679871,23.134999752044678,37.51249980926514,32.457499504089355,29.67440414428711,30.71750020980835,42.67750072479248,34.980000495910645,21.21749973297119,18.19000005722046
2009-01-21,8.224999904632568,13.694999933242798,32.31500005722046,32.15749979019165,20.53250026702881,23.799999713897705,12.557499885559082,11.540000200271606,39.75500011444092,0.0,34.69999980926514,29.12553119659424,44.66249942779541,32.24250030517578,78.12249946594238,19.672499656677246,23.332499980926514,37.446505546569824,49.609999656677246,12.369999647140503,4.11100172996521,22.37249994277954,37.43000030517578,32.49249982833862,29.54633617401123,30.72249984741211,43.234999656677246,34.882500648498535,21.193750381469727,18.22249984741211
2009-01-22,8.142499923706055,13.697499990463257,32.27999973297119,31.9975004196167,20.647500038146973,23.835000038146973,12.610000133514404,11.59500002861023,39.91499996185303,0.0,34.702500343322754,29.051063537597656,44.452500343322754,32.06750011444092,77.09250259399414,19.647500038146973,23.34250020980835,38.02781677246094,50.054999351501465,12.101250171661377,4.09332013130188,22.49749994277954,37.607500076293945,32.53250026702881,29.527708530426025,30.364999771118164,43.72000026702881,34.864999771118164,21.348750114440918,18.289999961853027
2009-01-23,8.107500076293945,13.720000267028809,32.53999996185303,31.65000009536743,20.640000343322754,23.71749973297119,12.757499933242798,11.704999923706055,39.77999973297119,0.0,34.69499969482422,28.64893674850464,44.30250072479248,31.71250057220459,76.96999931335449,19.420000076293945,23.222500324249268,38.26497936248779,49.46999931335449,11.90750002861023,4.070726990699768,22.417499542236328,37.38249969482422,32.392499923706055,29.520723342895508,30.527499675750732,42.9375,34.607500076293945,21.612500190734863,18.244999885559082
2009-01-26,8.417500019073486,14.162499904632568,33.60249996185303,32.3149995803833,20.862500190734863,24.18250036239624,13.287500143051147,12.120000123977661,40.67500019073486,0.0,35.46250057220459,29.136170387268066,45.232500076293945,32.892499923706055,79.07750129699707,19.895000457763672,23.894999980926514,39.76283931732178,50.62249946594238,12.163125038146973,4.211198329925537,23.292499542236328,38.394999504089355,33.31750011444092,30.119147777557373,31.605000495910645,43.832499504089355,34.90749931335449,22.28375005722046,18.55999994277954
2009-01-27,8.587499856948853,14.53000020980835,34.13249969482422,32.41499948501587,21.16249990463257,24.55999994277954,13.519999980926514,11.977499961853027,41.25,0.0,35.65499973297119,29.72340440750122,45.765000343322754,33.52500057220459,79.69999885559082,20.239999771118164,24.19499969482422,40.0980749130249,51.76249980926514,12.549999952316284,4.3271119594573975,23.22499990463257,38.685001373291016,34.11750030517578,29.78151512145996,32.3299994468689,44.875,34.91499900817871,22.78749990463257,18.637500286102295
2009-01-28,8.765000104904175,14.762500047683716,34.82749938964844,31.752500534057617,21.3100004196167,24.790000438690186,13.707500219345093,11.932499885559082,41.32500076293945,0.0,35.74499988555908,30.217021465301514,46.11750030517578,33.71000099182129,80.01250076293945,20.449999809265137,24.15999984741211,40.37268257141113,52.02250003814697,12.869374990463257,4.312377095222473,23.642499923706055,38.90749931335449,34.41499996185303,29.702345848083496,33.079999923706055,45.50500011444092,34.73749923706055,22.888749599456787,18.767500400543213
2009-01-29,8.454999923706055,14.65375018119812,34.68249988555908,32.2475004196167,21.21250009536743,24.737500190734863,13.667500019073486,11.887499809265137,41.10749912261963,0.0,35.88249969482422,29.951064109802246,46.22999954223633,33.22749996185303,78.33250045776367,20.324999809265137,23.88249969482422,40.57596302032471,52.269999504089355,12.84000015258789,4.231827020645142,23.78499984741211,38.94999980926514,34.17499923706055,29.609205722808838,32.97500038146973,45.0625,33.9375,22.74625015258789,18.824999809265137
2009-01-30,8.12749993801117,14.574999809265137,33.97999954223633,32.084999561309814,21.177499771118164,24.81999969482422,13.550000190734863,11.820000171661377,40.96999931335449,0.0,35.68000030517578,29.59999942779541,45.86250019073486,32.75,77.11499786376953,20.240000247955322,24.03999948501587,39.9411563873291,51.25500011444092,12.889999866485596,3.9420430064201355,23.582499980926514,39.04999923706055,33.90750026702881,29.099265098571777,32.19749975204468,44.6274995803833,33.63249969482422,22.50250005722046,18.59749984741211
2009-02-02,7.822499871253967,14.412499904632568,32.97749996185303,31.717500686645508,20.9399995803833,24.75499963760376,13.542500019073486,11.847500085830688,40.4375,0.0,35.55000019073486,29.257447242736816,45.052499771118164,32.55000019073486,73.6674976348877,20.077499866485596,23.802500247955322,38.84450817108154,50.179999351501465,12.68875002861023,3.733791768550873,23.147499561309814,38.48249912261963,33.65000057220459,28.3168888092041,31.479999542236328,44.08500003814697,33.267499923706055,22.262499809265137,18.270000457763672
2009-02-03,8.057500004768372,14.66000008583069,33.22249984741211,32.390000343322754,20.737499713897705,25.012500286102295,13.927500009536743,11.855000019073486,40.84249973297119,0.0,36.40999984741211,29.34255313873291,45.21000099182129,32.67500066757202,73.11999893188477,20.232499599456787,24.105000019073486,39.96968650817871,51.1800012588501,12.899375200271606,3.7907660603523254,23.822500228881836,39.06500053405762,34.239999771118164,28.38674306869507,31.36750030517578,44.91249942779541,33.35000038146973,22.696249961853027,18.397500038146973
2009-02-04,8.255000114440918,14.87625002861023,33.489999771118164,32.82249927520752,20.887499809265137,24.69249963760376,14.022500038146973,11.650000095367432,41.132500648498535,0.0,36.579999923706055,29.357446670532227,46.11750030517578,32.42500019073486,73.47749900817871,20.322499752044678,24.59250020980835,41.002140045166016,51.260000228881836,13.25,4.079567551612854,24.570000171661377,39.640000343322754,34.297499656677246,29.029409885406494,30.857500076293945,45.09500026702881,33.547499656677246,22.697500228881836,18.675000190734863
